"x","y","index"
429.34934837909,1642.44884022064,0
686.922981464416,901.420311071734,12
373.778975308172,743.887559896881,16
373.837760390952,746.036311124287,16
369.445364849563,697.610044622999,16
681.479673501138,983.738998024945,12
1246.34107738039,1269.85149838615,0
676.976670516392,1026.4287711888,12
1588.86563318555,411.98164270205,0
357.767885567716,1967.72301935663,13
1746.37830477973,681.999832112964,0
1433.74288088638,806.085786902614,0
1226.75353330258,1733.56269293709,0
355.146261304622,1881.39989189411,15
1293.99125634597,298.761686840726,0
271.385186793669,1647.15495345149,0
1044.69641675991,789.139430254508,0
1745.33445432155,632.139109237551,11
1499.73809500939,1336.70170285592,20
1078.68339286953,275.352058532573,0
372.00574127884,1859.37421251661,15
1418.53368749978,303.086954220622,0
1074.66912540541,683.856968039013,0
1590.8646831221,1272.32770328409,20
1435.77120712966,1542.53762944007,10
1784.19303589051,1535.56708178441,0
1888.38606063197,923.630142267347,5
216.560117313747,1223.87546244086,0
193.840055032782,1192.04491213805,0
517.603307915321,1753.66042556699,15
644.462998563317,1278.39387806262,18
234.325427717829,1830.88321149849,14
861.06809563539,1797.70927152753,0
1415.17829516768,1252.95103215759,0
426.113420996233,1034.24496190391,0
165.567564487059,165.329616069308,0
1471.5651956153,1798.85404499374,19
283.076743183955,889.147631987638,0
1110.4843450086,1583.60993501505,0
198.129718193988,1887.1749883958,13
165.544703244576,666.196042967078,16
355.089741303923,763.694701907386,0
1158.26765533061,55.3643930385492,0
1589.19400438527,1350.71726528606,20
1647.74679641098,651.405579974677,11
294.655069577561,1965.68561642321,14
1165.86459241722,543.745837559157,0
1634.72500860002,555.272893876473,11
1899.47423658009,857.502358158424,0
394.231566773061,1950.5796293814,15
321.088230243919,1986.96691094394,14
1655.1372893875,1863.60425065707,0
1390.0397023621,1778.16092059973,19
633.10341709865,1959.67334183787,0
140.6890429612,1593.93051924258,0
1484.16431211087,470.956439093631,0
1376.99469189284,1733.69229465905,19
431.306332260321,264.228635865739,0
1851.65245376878,402.125081555092,0
397.197142683972,1811.22918431435,15
1002.39190126424,1847.72656935555,0
1639.51493875649,474.948037521056,11
1660.80262390652,668.78906827782,11
827.907262765081,824.297301720949,12
665.632663729229,592.48875197835,0
1827.99600911623,811.562431916246,0
332.9029655102,1152.58836930899,0
1790.68323239549,1643.27222095302,17
1697.37130254477,733.106128583272,1
1449.72812112907,1782.52201424995,19
1323.39490108705,556.789623137934,0
858.372348691905,951.574243511481,12
306.347906350968,82.2013953319306,6
809.565993519768,37.0673471316644,0
380.885338387081,1565.16223607964,0
371.620337460358,1980.201753367,13
614.427478179945,604.957707440227,0
106.073322605916,268.371467312096,0
292.195607476866,1913.95929033213,15
699.924655848739,1217.10875045238,0
548.506244987373,652.8087032274,0
1637.56250798632,809.171325188586,11
307.360735802555,751.586391351937,16
1165.98041748382,1448.78146192048,0
1501.99195822434,1360.88739420046,20
335.707027042214,418.837738791678,4
784.485449606274,910.420523090714,12
527.512888760115,1681.90929740528,0
15.7968807104474,1812.17755479769,0
1319.00151864507,1915.07306348141,0
289.412708145022,842.392742689645,16
1184.33681322803,1085.94670001097,0
441.531423929144,1774.97494072544,15
1551.0656837163,1327.99202426824,0
441.950256618758,1014.87156591472,0
824.431485368272,1235.85321063457,0
1414.9681301766,1408.86078845973,20
932.269732284467,226.415860861927,0
430.928655786047,1059.35589156853,0
180.071857302043,696.123852539546,16
981.769485460511,544.007405548629,0
532.641631674425,981.42666059212,0
1685.95534481829,734.526021613244,1
1480.51934475679,1359.49010207142,20
1504.25565815046,1369.44944099664,20
1032.04332649154,746.488389264579,0
388.332045131468,377.726463163173,0
1851.79905448282,631.955314782884,11
1051.67199271047,1616.43001859716,0
1635.40608408726,1725.61415091483,17
231.522192616446,695.926310067562,16
1566.68812023696,561.861397869204,11
699.421617561018,778.329149003968,12
1630.47802916169,529.707871444398,0
1393.97797611752,1561.46474286274,10
535.123787170448,1010.69899571224,0
1888.57998633721,269.590480708117,0
1484.56008746665,1695.76747776093,19
1948.27588368569,437.781128131803,0
322.927119030647,1871.49327187447,13
500.021372705939,802.558698154459,0
645.899936099571,1225.69170201509,18
1649.6134900164,1641.49786312946,17
158.931929567133,1892.18301417851,14
1626.86199024916,660.672059070729,11
1639.91241145705,881.491471811687,0
1406.00841418465,1765.75317500391,19
368.471511235115,961.941976617386,0
999.960940285676,574.752662029224,0
652.941017604439,519.982130371435,0
1021.96814964656,1582.45785336226,0
894.840288569088,869.606792875553,0
1240.13437043999,127.659243297481,0
1203.01474063348,1544.42522369873,0
1710.35685064072,1542.71901436857,0
388.696361766357,1966.04721123641,13
1626.08049023652,566.744243022576,11
1538.87000332275,1409.35437663855,20
1627.82363533388,1598.17019848669,0
1403.68000039811,1289.42578470774,20
18.0724447565968,343.642487516485,0
325.311467841691,2.92605954059255,6
1576.68337000138,1736.51501031082,19
219.164660726707,1893.69123839003,14
1201.33289228277,1432.71939110076,0
496.035777479665,1983.50142535938,15
305.804668860662,1863.54566612176,15
542.205626656169,860.975110393159,12
1781.61820668668,1722.93160139311,17
1486.20937881376,1020.61125304327,0
343.937047838302,783.825485807313,16
725.563486651463,1146.50692916141,18
43.906844011691,300.989982496275,0
1470.25279236554,1116.25052461876,0
1863.66269377491,54.4464392926436,0
1715.21473062285,1737.66921764686,0
1515.13643010779,1879.43679590172,19
1470.85821569489,1248.27841422098,20
1501.06035254517,1896.06501841364,19
377.586469468356,40.1037496783377,6
232.047152677466,1827.6214384734,14
1215.3781978906,1371.49743617169,0
1765.92774198663,1506.75810385734,0
685.744583253945,1411.03788062104,0
1461.61265751994,651.644410338386,11
274.281393645848,1865.19576649662,13
1374.41367941098,497.340983684707,0
1488.95046326707,1389.30764418757,20
186.700580504901,741.217189741748,16
1679.16674332992,650.132692727824,11
225.570922763907,677.406292838338,16
437.526513012603,1193.01116705003,0
692.199615574848,1222.070682539,0
231.351752430605,1959.05699091065,14
417.532596674874,1871.71147029742,0
360.682614110334,323.950319555379,0
1539.75796260401,1253.56376892608,20
1622.82977516279,1760.99736706462,19
371.18024410874,693.536256938431,16
452.463347031377,1192.25553966909,0
366.765137315431,1941.97747333609,13
1541.38822361763,726.096055108773,0
1546.3997321081,1381.25625029694,20
845.471158458182,1837.15199547838,0
1150.92353012103,1039.72693917793,0
1535.56699663783,1875.95161514364,19
240.011229794767,1955.24349064917,13
1679.58277016871,1835.07208332524,0
192.949468394716,1667.7124449755,0
1958.63105910463,911.740514812447,5
645.434958287176,894.918395325822,12
623.899530130503,664.238703160257,0
298.934439522807,315.067789450841,0
1661.46222845918,635.084682288082,11
322.922240584866,1819.73094194969,14
1723.97849333714,697.17362635319,0
1031.84090383167,493.668379791802,0
1598.55105565385,262.585316980775,0
574.025206794237,25.8083759909051,0
875.984508985814,1047.02198427671,0
963.296344458269,1360.03983759977,0
1831.63307836395,110.80932254599,0
1803.38781314523,1784.37582979482,17
360.627665926652,1584.85280674709,0
1705.09010259996,1737.15148608457,17
649.650068699497,1254.95511501542,18
1755.91677108066,1495.308400557,0
696.391517456008,929.243382660406,12
1523.15682593569,1273.93540761034,20
1620.58301949234,575.538651351213,11
1724.5380926027,661.451686035814,0
1388.49113997629,1884.95251537942,19
1197.66758637228,823.343789329268,0
1123.8790485668,945.859155178251,2
1183.64076369109,1317.26826186495,0
672.451308449234,1314.34339766655,18
1912.35856470623,1026.17096279238,0
501.742107295975,1192.71763107683,18
1133.67344860036,357.905361298791,0
1551.74067798384,583.684813795204,11
1789.17477415498,741.408409231439,0
1221.26111933945,189.142413681379,0
741.748146797804,1231.49487759532,0
311.492068564063,1867.98117657455,15
1844.16146541437,1228.31681084477,0
1506.99759791073,1857.16401878943,19
1610.28670249819,649.798879373609,11
382.666333574762,1990.98205342595,13
1276.2047783212,747.347816537556,0
1204.01958542742,746.683629433308,0
609.640625737212,663.853229609019,0
1144.69812801808,1481.53609035975,0
287.313139134503,840.400331726666,16
1596.18961799691,1581.37009145345,0
407.230502802535,738.918255802952,16
