"","","moleculeClusterIndex"
498.487783501563,113.321488774659,1
422.995691935037,120.520861463626,1
436.612876294478,133.397476306176,1
450.077056898103,141.950647297801,1
451.977791987476,165.982171032437,1
418.198653859484,122.253325217639,1
505.133761134086,178.957730810855,1
453.102661033367,146.652239792645,1
429.353573399868,127.9588440881,1
446.122180911397,97.573526189147,1
466.645493886528,96.1809454583984,1
470.790700941174,135.327740934911,1
415.648401488561,97.1819977332252,1
488.414689580072,120.377179734841,1
463.889010155773,138.619728913709,1
1501.08122066409,1495.87624006028,2
1559.16924212128,1505.10264984858,2
1566.20481108031,1476.00069853104,2
1485.07789659103,1508.43530984171,2
1512.88203310303,1463.2035629398,2
1535.22344106947,1436.11137438149,2
1526.57781920377,1538.54244739113,2
1507.61854213371,1510.1687121447,2
1528.04797797291,1496.04333151379,2
1548.07643487437,1469.88330846888,2
1531.13787317708,1481.88183572595,2
1503.89661345446,1529.31316933315,2
1535.34917730722,1496.97577261248,2
1536.83142790138,1480.26616351608,2
1506.26642115932,1466.24197470694,2
736.606424976644,1604.90266878664,3
717.214663716802,1590.2875541795,3
741.134106163052,1569.74028737961,3
778.961886850825,1613.19819512586,3
738.171662879601,1613.42636183798,3
741.94429447214,1626.28895281498,3
730.278342328041,1614.64372163295,3
744.893558409908,1633.05861807279,3
696.368644621912,1583.66844512252,3
786.924686024298,1580.95646596569,3
724.052294466073,1549.36480862893,3
767.403865390677,1644.10418776242,3
724.113080734489,1578.28015557899,3
723.673666802996,1618.06909772856,3
745.478580439122,1597.11753116157,3
483.195245417245,1146.98825959708,4
474.410136411202,1140.82308013367,4
479.82967960905,1134.88924556907,4
500.08484203384,1158.94384999257,4
515.36699601597,1132.54729377173,4
505.904649171922,1102.97743549958,4
502.96975161641,1106.64464390053,4
505.191114076673,1115.14716208044,4
477.746385296224,1114.57540584281,4
476.289328724225,1066.13488433762,4
515.172197666094,1126.76251417682,4
483.820511540557,1131.91040087946,4
521.190062256735,1120.96913693386,4
516.887812328543,1160.42111173668,4
474.46507623314,1137.78531335848,4
35.2232546902701,178.339186017951,5
28.8668296695555,210.078123348547,5
63.9968421445491,208.304126653333,5
-2.73061382946426,198.679306073573,5
0.640715621672995,161.949642751942,5
13.2980591242335,151.52883339736,5
30.9735869447253,197.027482710246,5
-10.3180256159863,173.755680828189,5
-35.6769986252813,218.243458759901,5
-24.3837209535043,186.880254967148,5
-25.5964838380457,218.461348626743,5
52.0179081046757,145.356592682737,5
-2.77540087175087,211.875071494374,5
14.0135358814773,206.05537165632,5
-11.5505984480841,225.966788451921,5
1254.53007947631,1491.95750054667,6
1237.83234481775,1453.48994931318,6
1246.81693114651,1456.38021228716,6
1206.99503853853,1475.67089709851,6
1251.84589441009,1459.63942166719,6
1256.03412215282,1484.44309190012,6
1259.32742169397,1464.3085060846,6
1229.16993787948,1494.09124769772,6
1282.65203892193,1460.94129128503,6
1302.59744313892,1485.50117753812,6
1184.45233568305,1438.54996773687,6
1230.26887427306,1466.20294828028,6
1240.22353644652,1476.97576883324,6
1265.67892825464,1434.38176619766,6
1252.81444997628,1454.9280067843,6
1824.51823200725,255.250477440817,7
1857.90326957436,228.572005862918,7
1878.20735032494,288.667469120593,7
1901.19549238931,242.962413502129,7
1847.76124284719,246.647424077314,7
1863.99219368125,287.809934240082,7
1829.99954553711,222.146963586488,7
1857.42229119525,262.435878405729,7
1851.8446917362,226.201140773585,7
1829.10854921184,265.672068962816,7
1862.70850271562,263.071942594105,7
1819.59937509861,213.33383121725,7
1784.11726901496,255.635842325938,7
1870.0294523346,229.942577855858,7
1850.75822290752,283.385873471565,7
898.128460112404,861.650234643325,8
886.642624245326,878.079800093061,8
882.208586255711,806.857839636183,8
837.411871019039,821.008856128432,8
873.224104944848,857.288787672736,8
857.441136860411,860.762151610415,8
859.610420200874,865.31103311066,8
891.165710435185,853.273455516735,8
881.934168421351,841.137233238259,8
899.02634332393,849.233952994285,8
880.190304658836,855.469727244581,8
889.248616513602,859.381999708305,8
854.244163368966,808.448592716635,8
868.264692663146,861.858619922876,8
864.384328968259,848.030714866315,8
708.618255854909,1652.9372429767,9
683.233830566307,1620.48631885028,9
639.923934746311,1691.44773898901,9
704.462747761284,1664.42142532537,9
711.363848795936,1603.99892159632,9
709.277691484472,1629.96828432224,9
682.53259887983,1647.16331304983,9
680.396975567753,1645.92021603804,9
711.725970702171,1657.85670353157,9
720.364282184236,1653.43700936334,9
690.675775753216,1614.66872645605,9
687.568930344179,1633.46336984114,9
659.047125545408,1631.7006472291,9
675.096318652609,1687.10627347437,9
702.45477864712,1629.46022399622,9
1697.21297812713,1907.85142265961,10
1723.10841821197,1925.33995701867,10
1728.83157216474,1919.39997013213,10
1749.85160196595,1905.58534904793,10
1722.71714837044,1911.02784683116,10
1698.42968870568,1892.4408523039,10
1709.37754895135,1918.64083718521,10
1729.61067458642,1922.92304348645,10
1719.9485328836,1919.13258864644,10
1692.49896564562,1942.13079634548,10
1749.96024712795,1877.93387556777,10
1755.5780084664,1902.73039873682,10
1701.6288321207,1891.53617813583,10
1744.43674051055,1974.46995725071,10
1725.79083829623,1885.78106806084,10
451.36709588979,953.963839329114,11
412.578103482187,975.485079793192,11
511.665398306479,1071.64235962599,11
575.370278052815,1106.86129704752,11
495.650065248669,985.99437724118,11
483.799701475608,1042.24037749935,11
585.476818761467,1002.69866747463,11
583.6152394675,809.648977675645,11
550.057826664141,1042.63688833908,11
492.412542035484,955.308455374884,11
527.314823903909,969.232706413782,11
493.132772887832,841.127976358212,11
517.847372446239,957.320272317664,11
320.556503442411,1103.78297625345,11
427.03636612798,887.808299249043,11
1742.83175185893,278.457105480067,12
1764.54553032558,492.140489773786,12
1676.93628147007,258.309824276114,12
1580.18028121226,402.889724964485,12
1706.85986413959,353.249331024937,12
1716.63049830462,308.469666938416,12
1619.15905031324,196.09201966294,12
1522.63390688629,214.587018968357,12
1659.29189058933,281.886101206578,12
1668.57778308663,295.542765232287,12
1619.38374512322,297.885557415887,12
1653.16739063241,273.764228597463,12
1622.93269518993,364.980375574434,12
1571.4800398228,270.970886424243,12
1702.75108766937,390.815843692979,12
890.362666624336,704.424476546217,13
865.1045238407,944.712380349386,13
1016.52474211115,950.053245858905,13
899.18745090743,892.833666628119,13
848.54829040859,874.82376069922,13
909.835361510921,885.545004185098,13
930.301703465847,855.081741294781,13
1012.12660704863,690.316748381192,13
734.981624135138,779.700232915634,13
886.429835431186,833.380382533453,13
739.364602195548,841.780218425913,13
941.062855212362,802.231137771923,13
705.60858897194,801.981531607163,13
921.490903976563,795.719792598884,13
896.221702626546,702.150712464433,13
1208.02751491329,1926.68733542317,14
1321.02517784963,1935.53002445477,14
1148.0573535974,2000.18153286378,14
1184.68089344687,1966.399330883,14
1023.56315909202,1842.11709811116,14
1242.81130055939,1871.54061023611,14
1146.99707087777,1903.89846140892,14
1174.35182932497,2132.30124280868,14
1146.15860209243,1980.72275607395,14
1256.93615728689,1996.0754338722,14
1197.61433266768,1905.07808562623,14
1194.06465943189,1898.31930134442,14
1240.23751870212,2022.06077130711,14
1056.28144339813,1988.54323358467,14
1171.05865200589,1851.31063496007,14
354.593296920319,1883.30740257619,15
211.014989520929,1934.36777128182,15
241.641807754143,1912.4363370449,15
278.684924899936,2003.81827460079,15
367.824152304742,1956.35773491097,15
403.782379351239,1895.82981359125,15
333.143231500774,1947.91441992836,15
416.62783954253,2076.8557408739,15
290.647958477206,1973.20035759879,15
354.500283803741,1932.23322564763,15
267.675955736598,1994.69755392803,15
394.61667189312,2130.81654237219,15
246.305459042163,1874.66319447691,15
409.290310848467,2066.94586006419,15
370.141998021046,1941.20050342605,15
1626.54882489486,1793.96527469857,16
1522.57402703243,1845.74055481589,16
1630.15149956061,1758.96475110052,16
1590.57355259717,1818.04282186166,16
1462.33128867191,1911.84614602237,16
1484.68634058074,1752.32076299683,16
1580.45631890964,1824.3993627282,16
1596.52659579472,1933.52603481908,16
1571.81490061374,1746.50825971056,16
1591.91032498084,1979.38535898951,16
1485.20537878678,1859.07591304279,16
1642.31384531818,1839.66959978572,16
1537.36419209526,1893.05837043254,16
1507.77583276583,1867.25536817128,16
1698.2786783206,1821.95372432493,16
1145.8162513212,694.070886356223,17
1105.11236114817,831.851856349395,17
1180.55670512856,681.331532286508,17
1267.17129717735,777.739708420986,17
997.465554080514,772.843385534633,17
1232.19440928482,626.688894247753,17
1319.31739283564,988.996381884896,17
1242.03896036702,725.161854952615,17
1207.55965539336,870.881855999181,17
1210.67210388595,918.50709634796,17
1242.02085251461,835.401159349953,17
1229.95454666338,707.698765597875,17
1150.63398831831,761.695309314238,17
1117.82563047651,817.981951818768,17
1156.08271684051,822.935595382317,17
1677.35971187665,795.722977226446,18
1611.51238021354,909.206689073628,18
1725.66948107782,795.23937221984,18
1566.71265667971,944.954920601258,18
1771.48988551611,922.869619269252,18
1627.52241376767,715.134159262989,18
1703.16132642213,923.159367112195,18
1803.88890626381,767.519554980873,18
1558.72637084266,807.506985600685,18
1658.12280714671,797.11798628224,18
1725.6940329084,892.764931645596,18
1830.88215740056,896.320863948305,18
1846.36253456408,791.141081437267,18
1766.66729776332,826.642586695453,18
1709.77312724966,646.632493991382,18
1966.9839769778,873.629435788711,19
1987.99478809457,832.84043780716,19
1844.0778667964,1003.57224855397,19
2009.85595051972,1081.19509857257,19
1897.28229904732,914.408319973815,19
1868.6739412817,1067.43579161685,19
2011.79610232419,988.465228589872,19
1840.92495397626,1004.06497004749,19
1981.38882384257,1020.73288761999,19
1997.00039316502,897.179809744638,19
1919.10040131203,942.038009522753,19
1898.31558225858,1038.47602546972,19
1818.93021229112,974.762056672204,19
1879.41997563186,964.535980683895,19
1899.68160345738,1050.53622145846,19
585.442353138612,1416.94668891395,20
484.771424968737,1574.02652557447,20
480.986910680635,1727.2509309709,20
569.896733178298,1525.1453941237,20
612.214877985072,1518.21008409933,20
444.239985235585,1480.48461679566,20
500.566399704867,1572.67160127262,20
539.936186348247,1577.75022160122,20
495.090520799439,1482.98594677767,20
439.906086941611,1646.20838487669,20
387.240669199338,1531.16598890595,20
546.759180057087,1591.22370380428,20
600.425440210623,1389.5249258703,20
538.469861676117,1637.29674797833,20
507.873674127252,1630.09536591647,20
1092.84306224436,449.738770723343,0
373.270151671022,1852.34972974285,0
1412.17244043946,1010.95849322155,0
1129.62925666943,1837.97711925581,0
1290.69203371182,956.290090922266,0
1631.47407444194,553.098011761904,0
1401.57503588125,1084.21294158325,0
544.736119918525,1180.83624914289,0
1426.71946296468,1028.22123654187,0
614.67305989936,1853.02144102752,0
1659.72907142714,989.527503028512,0
986.449978780001,1425.38033705205,0
1058.32629930228,1303.18164778873,0
1139.66609863564,1266.85912022367,0
605.49190081656,716.536831110716,0
564.638780429959,849.343610461801,0
161.062175873667,523.319162428379,0
656.489565502852,1513.96508980542,0
1170.31382815912,557.415961287916,0
77.7784124948084,172.769823111594,0
500.449114013463,833.568175788969,0
1276.9855610095,148.231857456267,0
383.111732080579,1597.8809366934,0
127.316609956324,1827.2928642109,0
754.124802071601,1390.10431990027,0
519.420567899942,1344.39187962562,0
1645.98320610821,386.786510702223,0
1863.28056734055,891.133759170771,0
19.0315181389451,984.3948953785,0
919.872547034174,366.122044157237,0
1628.90121666715,750.212788116187,0
1660.09774152189,222.512185107917,0
1208.69085006416,1245.10313244537,0
604.914645198733,1456.15397859365,0
574.322355911136,186.609737109393,0
1165.68765882403,1410.59393063188,0
649.583509657532,153.1031425111,0
435.82538375631,953.185665421188,0
1032.43798622862,837.611276656389,0
717.558616306633,1258.28191684559,0
517.694430425763,894.014893099666,0
538.21994876489,1147.83521741629,0
1729.26827613264,104.107203427702,0
1761.11476728693,766.45408058539,0
149.657176341861,1661.20751574636,0
677.515706047416,853.271548636258,0
1448.83894640952,799.046308733523,0
712.03455934301,534.336291719228,0
1837.15574583039,706.265337765217,0
609.049176331609,735.981994774193,0
493.269360158592,1394.10135056823,0
633.66216653958,262.868556659669,0
1379.99456329271,1117.02062329277,0
1092.30492450297,672.854663338512,0
526.606971397996,1311.13068340346,0
425.174056552351,544.072871096432,0
314.735109452158,1532.3159978725,0
1596.58031212166,723.594722803682,0
368.291649501771,1226.97210218757,0
1021.5501380153,942.880915943533,0
153.325363993645,1655.76025331393,0
1546.85678472742,1445.90197876096,0
169.818290043622,55.2096972241998,0
102.92745847255,1787.6701252535,0
338.97173544392,818.496498744935,0
902.176923118532,444.867792539299,0
1470.97999136895,497.550805099308,0
610.774741042405,702.551322057843,0
159.044318366796,506.586967501789,0
539.943309035152,1939.84902929515,0
1920.73260247707,927.03765630722,0
1516.57059276477,755.3939842619,0
274.656707886606,1086.41869062558,0
89.9453051388264,316.033566836268,0
