"","","moleculeClusterIndex"
547.099243224575,1616.70912935995,1
517.154420739681,1579.7167998922,1
553.72874338582,1616.09621958847,1
541.206444055085,1674.48582027522,1
535.847383559405,1604.81049179361,1
536.548168415142,1581.50172643714,1
544.682589602161,1609.19471423231,1
516.016581478408,1625.17349782101,1
523.093063413783,1587.21044263813,1
523.425405502449,1613.79834990743,1
518.441997708946,1599.90957614966,1
555.519695435592,1604.50249349051,1
550.865019918444,1613.94388973997,1
564.599725523671,1630.31141213735,1
518.731635919839,1646.62486266698,1
795.348290105444,1478.9783351325,2
784.188094453848,1460.30297423356,2
773.291635911677,1502.86113576497,2
825.774469905287,1481.17794815462,2
840.868909073722,1465.17411701317,2
804.305288352381,1444.28681375532,2
796.790320822885,1491.97138383046,2
816.412616785324,1484.62711106408,2
874.173930538129,1476.55345208519,2
796.69721641921,1477.10695945574,2
792.59027576894,1433.66316858475,2
838.872966374136,1488.59223624661,2
765.914438524547,1442.4831754138,2
834.135566070424,1460.32787670081,2
832.694204870972,1491.44181771389,2
101.611189558863,1535.93092889431,3
106.203116442586,1520.35854257259,3
69.5150695303625,1480.72611573855,3
69.4545844910584,1477.31301491348,3
140.598839268535,1465.62873464226,3
90.6955310181312,1482.77687562236,3
98.8452162035944,1495.28426744402,3
68.8558444439991,1491.0969628913,3
81.3092151090736,1492.50851259166,3
118.789216157499,1443.80103121168,3
64.0180462462244,1529.1751343287,3
77.6166604489314,1531.32551519956,3
86.9989257487739,1518.29811053962,3
72.9177972809506,1543.5308619575,3
106.257571257811,1503.69141309925,3
905.051187128773,49.6975164033186,4
860.881289248088,8.93327485475196,4
854.948901190587,-1.82721843111886,4
926.424580062087,-4.86736615859624,4
872.187499656016,-9.58892290079945,4
885.458193571436,50.2035217144475,4
884.055155994093,-16.1963603888162,4
868.288798821487,31.5053015174358,4
882.13934334564,9.90352464204515,4
880.130634544436,57.4728358158241,4
883.200352925504,13.29459182903,4
909.299840442367,29.8439592947779,4
892.847953057004,28.7668400799896,4
877.637448594496,30.4840213195098,4
880.52140560342,13.5680204231333,4
773.57973498332,1181.16357893344,5
699.40458522025,1130.98191241678,5
719.541820516653,1124.71665901448,5
741.164906945956,1194.42814919878,5
726.608604450295,1098.3303820503,5
736.310887340019,1197.15852557984,5
761.405928726914,1169.84198204113,5
719.936952181778,1168.07350720588,5
709.162679756289,1211.70038549661,5
749.075763353755,1167.92469140948,5
726.676330244955,1208.78968350181,5
750.790913811748,1210.75197213983,5
727.463237903542,1176.54437557117,5
752.06228150877,1156.03391230626,5
759.140390080489,1146.94255494306,5
561.548340444601,827.012915074578,6
516.946655075207,877.586188088122,6
538.449166099053,832.348764550687,6
521.306896072076,835.565920175347,6
517.961193867873,805.542827030294,6
519.942747579601,873.288184977248,6
531.689103604799,852.977859010466,6
471.574884469128,799.759989431797,6
540.988271878979,799.26713454429,6
