"x","y","moleculeIndex","error","clusterIndex"
1757.15655795968,1344.57912197402,404,26.1016749867783,0
971.076884329031,91.1130782508315,370,74.5074888193737,0
1140.71831697779,1538.25304631629,144,99.0833783371715,10
455.963873906606,1142.81837784283,210,27.555540321578,14
1746.784582025,276.373314696472,407,19.5599855078007,0
1806.83623707664,1851.12575948568,481,34.4832587677973,0
1629.20006890633,812.409071953624,12,24.7394026467511,1
1931.39824176172,312.215293197388,405,23.4893419043747,0
602.170741235692,1896.22630055791,415,33.0604287078556,0
1391.00442910466,435.575812245577,542,24.3622160336206,0
717.183192161322,297.927262195941,47,45.947298118243,4
1612.02463114988,813.362852499042,12,36.3814639586328,1
1250.30228456716,1464.94450119206,144,35.8967877489466,10
603.946877620303,1600.37586232105,472,43.4198888378792,0
1036.5847628325,1310.51108763246,42,42.3984568408397,3
1216.73948003689,128.704560622302,417,15.2188067552102,0
1240.84961540164,1673.84564144566,489,53.9622503745313,0
498.569653403531,1167.64605617826,207,32.9965471205646,14
1691.47152914317,1136.24234423339,501,48.7264306352306,0
714.177624873398,245.713279262744,47,53.3613180667816,4
806.462248167981,1910.67688003302,550,15.9794729364632,0
1280.2591681387,706.997816092958,288,20.8314753428173,20
1576.7331570396,234.712285524942,279,47.4585491079574,19
141.302802075301,536.479343885786,470,29.4480569520715,0
1512.85583177082,30.4639437189135,410,29.3199780127635,0
128.026191479011,459.696098973319,418,43.6406799222528,0
1500.12478921113,1303.98467517627,86,56.7794600345993,6
1651.60675859199,1101.73932162348,332,34.1508706207779,0
594.357818503274,1416.29377728849,263,22.2658566507135,18
1741.21279762081,586.312604961549,131,45.1072868732316,9
485.154865036594,638.670705628705,392,20.4772834382145,0
1082.10376918252,1047.84436063641,104,22.1518377295269,7
1224.07549753589,166.163825324607,417,24.1258064346304,0
1923.04609326401,1887.59829724258,528,43.2831754112215,0
1086.62995873376,1306.11226147005,160,26.7371937615658,11
192.882862427847,1165.99722437167,330,5.79981485316154,0
1376.662808166,499.150168080729,542,41.2995811416477,0
551.9621305997,837.986716101607,215,54.9870934637999,15
1052.32504582153,1276.37951846608,160,19.2428689395393,11
1071.7221162836,1131.50435204305,334,24.435350935485,0
447.029278470987,514.162655213541,352,13.7258119604701,0
1082.28308513417,1336.47930680888,42,27.0540030974993,3
1246.20288844854,1265.35192177863,235,48.4993358493625,16
1515.61201855775,1644.23230574823,167,15.7266207858005,12
1169.10918179705,925.102790120503,592,58.7164814404973,0
1228.27576862177,1494.83379845234,144,1.35348484597169,10
1236.5879439055,769.48707253678,299,92.3614504204228,20
1538.53585633724,1599.28754820182,167,40.051085148971,12
1341.16020897323,1328.53048524979,80,41.7871241125756,6
385.012093219162,803.72194324634,243,34.5831845357591,17
474.099608502861,621.176886596308,392,4.31516724863749,0
423.503124674139,1251.56765178819,196,74.912697714569,14
1023.15418213528,1278.67642343759,34,8.1326196217947,3
736.783700915472,270.36379332353,58,64.0178592744187,4
1575.33642650739,294.842389778825,279,16.7675998105002,19
1949.67504642878,1780.09939341314,553,58.4717647542209,0
1078.65653699245,1317.22407772697,160,32.6551191485568,11
677.829799212144,1610.81759483346,472,32.3093926125209,0
11.6624730660209,646.358316117077,70,14.9077370181948,5
1145.56399395376,1492.15773490411,430,17.3464498583542,0
1927.2254935616,1812.58216635605,528,48.2221731060152,0
1919.86725120936,291.966548575117,440,23.8624055631279,0
594.160960615269,1456.36245807344,261,3.13935171353822,18
1460.23418085149,1645.2523217311,171,57.4271885816919,12
1481.10851993183,536.866877192977,329,4.23936924104054,0
1348.7077057063,1072.92046226912,485,37.5651743801476,0
1729.51268402652,1405.51313219947,587,56.3283140110315,0
1553.15526319819,1329.82732297126,408,11.9594447370575,0
26.3557986785589,1778.19249783359,428,23.3966789236678,0
1634.96348335163,264.229326375636,280,28.6878331928321,19
290.344863434011,859.805504318653,307,53.1894267451123,0
615.087693850463,785.783247817876,215,27.0692647278773,15
462.284680954852,1207.6836093896,207,28.5024354551365,14
1934.19079598465,27.3358745289652,380,38.6047808064533,0
1407.35815258692,501.779370611349,542,50.4593794895126,0
437.195442771435,1186.02532072297,207,31.3099663752154,14
1123.97180851247,1289.04500417325,165,45.9250565673245,11
1094.76186779403,1456.78509819771,527,23.7544606891323,0
1468.48504234786,1939.3591136996,378,13.3139292703811,0
1270.18789843424,1507.33501074565,149,44.865552842782,10
1296.64670619321,1106.29233412124,181,65.4152707927086,13
908.874225890775,246.473675931597,370,96.3073243212816,0
1745.35938334893,1367.63669165394,404,27.2655026860354,0
1103.7893077356,190.869546940741,373,26.2497159587086,0
1530.36102814173,1185.31489517784,318,20.9796337941932,0
1004.61325938029,947.527389564972,546,30.9165084094005,0
607.555235122469,792.861461293734,220,25.3014886477744,15
1726.30415911219,1357.83812610023,425,71.8452694707819,0
1123.85106542144,1300.90494182903,232,26.5741232098852,16
1219.21138154781,1041.27374618368,389,30.4355581203611,0
1298.00192671258,1064.26227004927,183,6.90557079137193,13
474.397740407252,1157.47123179628,207,23.2001379264948,14
730.961052220556,342.6856286585,56,2.71185341389326,4
352.535872229766,847.233630404692,245,8.61411621507608,17
1956.03345920536,1351.95033849084,537,28.2265764847185,0
1662.69908609168,1398.96407940671,560,40.0880856827816,0
668.135685559984,322.091250425024,47,41.3155263585859,4
1258.43212952526,340.226932828432,484,27.2686588384729,0
351.16590926552,889.663496796002,412,30.9073702311787,0
530.598733582578,492.074667498907,493,34.3974848056796,0
435.643450036837,1199.99226350991,309,34.2931971260575,0
1565.26907177665,1243.38859047698,318,47.0536820823831,0
1211.93087535201,616.490689069373,541,33.3434486273092,0
168.137997401215,1173.92653697182,348,10.866776536212,0
651.633576782263,1344.12672861107,477,37.6675396560027,0
1595.37739185897,219.96007487877,283,2.65093743807593,19
1688.98310484489,250.314132483663,280,84.3964712348699,19
791.844250258585,324.986382901994,53,69.7867996575936,4
1666.80892833595,785.211409207888,305,26.5838268228604,0
1629.69142286479,790.015978805343,305,15.411095883931,0
1534.96044358556,1610.12097894729,166,61.8445284283226,12
716.940800116788,350.231220499116,58,72.5737134144677,4
1460.14316468035,1350.71406289482,79,32.180427851083,6
710.431019121377,509.217744815071,475,40.0981317695037,0
472.272690041147,1208.63902903652,207,29.2397962144143,14
376.508631828805,802.278092463705,244,59.101422365148,17
1057.69773694963,1242.82383778748,32,2.69200325579362,3
1892.45946176556,351.791300677723,440,60.8868265696323,0
1298.59089680675,1555.09692595892,138,87.5987833008167,10
502.471107003355,1179.80455043287,199,24.982172117575,14
1254.31670478452,1495.75485630015,136,18.3329022802361,10
1888.89978098778,245.629405560121,440,45.9353322920262,0
584.631409753576,1466.1591934052,266,23.060996857728,18
1714.6051107333,1321.99766441267,120,21.6502149053876,8
535.911874579774,812.881173407548,223,29.2813976213977,15
1569.11245182057,276.722861644356,279,5.25434819041291,19
1995.21299615485,367.78244210339,323,19.1390199410059,0
1230.48412255671,121.61026701635,417,21.4091441646491,0
1258.22045388887,1557.15040085041,138,83.4147556891089,10
1631.920833197,864.13280240582,7,29.7255415539641,1
1100.99107479583,1262.17886912381,160,39.9353516157934,11
1882.30256753529,825.274981637596,580,66.5938778844417,0
1385.26446127966,1338.05737615835,79,48.7476635659212,6
1588.33102348266,192.239249719981,283,28.6182653012038,19
1678.19024024394,1382.95586023643,425,45.79753234818,0
1096.64210954658,1093.98074665779,95,18.0612771594501,7
1927.73519528092,313.371066589757,440,38.8028560205407,0
22.8651827324573,644.869585469279,67,24.3153691667583,5
1601.20247911086,830.792287400039,3,15.8916844430968,1
1530.16220360517,1707.23453829316,166,37.6569889017103,12
807.586212041279,1916.78397031718,550,12.7055170405367,0
1237.86218987918,1506.39831034017,145,20.3509904649137,10
1203.71768861559,1162.30757397227,492,69.2483346974709,0
1877.40855811761,307.009210894434,440,24.5468315474171,0
1290.83927037282,599.380504489296,286,34.2958140172342,20
1245.02498641069,693.10279681363,288,17.5545201726456,20
1847.18326471856,260.997525587457,440,57.3245783493572,0
1241.35353215101,1465.58242576255,143,16.1569111658459,10
1013.46021523564,734.613478992844,379,45.9760738659318,0
481.769518742895,816.890852563505,353,34.9640801316942,0
1869.30263280753,302.705027022278,440,29.169065128133,0
614.922908196057,848.441132967858,215,47.7439405111298,15
1417.751141057,1315.24466479045,80,38.3679132638349,6
549.613007407199,752.064783341803,215,70.0034804989861,15
1922.16294882164,1756.32127993858,553,22.1086802008074,0
1140.50897483501,1240.03339983793,232,39.3991084698023,16
1923.92724905485,273.379832106418,440,33.0056323809488,0
1407.94505826531,861.717523199782,313,21.0514743900285,0
1757.43918610774,1333.08707728691,587,30.9079520899944,0
498.38996411378,836.123333568512,509,35.0887671855998,0
614.395486682591,886.550026590943,215,83.9299586837051,15
1538.22495089987,290.126464373286,279,29.2286525310681,19
1514.98185331105,131.311613554543,436,25.4485273000959,0
1997.71283755857,1137.51583751565,350,55.2193338349771,0
180.255275506793,480.975286863642,418,69.730853082991,0
1432.63104802131,1385.37318509703,81,12.8917468922266,6
1098.7241333889,1153.70096968891,334,16.8030540171282,0
1572.78304167685,160.213497308187,276,66.6683305257165,19
998.77035508832,1276.08925301764,160,70.8989113940379,11
1614.32238535694,216.108657679938,283,21.9833792429382,19
641.503324400811,320.811251783482,47,51.4334347469784,4
1660.71579319529,820.614603628002,12,22.2268730316958,1
1107.4989459066,1048.11055427104,104,3.56150597833376,7
1921.97294150549,1472.47345717173,510,28.8897215958599,0
1978.85769812538,1182.02408734004,350,16.6223367494546,0
203.769985881939,951.978830432055,362,39.9379862741479,0
1867.23143115797,597.357233615194,23,33.8965520257905,2
614.986389340735,385.33019710581,344,22.9697913854227,0
1902.02352919378,35.5521409023682,380,16.1980083161771,0
1971.78169827304,223.89736729633,539,28.4496471612337,0
1687.53266771887,880.705187763607,7,30.6467336118651,1
1787.62804140256,872.12378393984,580,39.2306979668385,0
495.764731765065,1211.0605172571,206,13.2407691612965,14
1274.08620828658,1668.56386380742,489,24.3338705763841,0
1716.73199201474,1377.12442677652,587,31.383531092524,0
173.191593265418,1173.25429045014,348,13.473220386303,0
1189.69465161797,1509.19178692738,144,42.502945304138,10
1097.24868620059,1143.01149361941,95,31.0295768128246,7
1461.64543079065,865.195439279089,313,47.3242904516425,0
33.7768315198981,635.182044412742,67,24.6853123578795,5
684.272090032634,187.768443969902,306,32.7936555125435,0
56.9241379555158,861.75755272921,487,57.8882943544785,0
1701.4481694485,78.5723110286821,336,63.2293990012951,0
1361.45913516491,1343.96936207405,82,73.5380865761934,6
510.116139109521,867.050016656196,509,4.80559367144866,0
1590.19054476133,844.742621343549,14,41.1153781455987,1
667.956181989766,280.393575941775,47,6.47043327418163,4
97.4169693894512,880.882310445029,487,28.6649503698267,0
201.578157943999,920.06631103382,362,11.1837055908768,0
699.194934772239,305.312471422318,46,6.31975069961535,4
1855.31433389041,682.904263533605,127,29.3307923001894,9
1786.10462675237,1878.09853332326,481,3.44416293105103,0
1152.47660009846,1237.40225572012,226,47.8760168429336,16
4.66875490661251,625.035598027187,72,21.417107207737,5
678.454862181684,302.352149327766,50,51.5968587485781,4
482.900378597036,584.815638839215,540,43.3136786716886,0
1216.7743696616,185.065023133918,417,43.6422193706822,0
309.095390604839,830.007677237171,252,25.4309880596278,17
679.129847470924,252.01711973079,47,29.6166703801808,4
1444.41624205156,1383.12915480609,79,28.2968253681503,6
42.3594107186297,1755.72717734464,428,49.7758155469411,0
336.828707859168,850.635649700116,244,4.9758637230317,17
1494.83971207992,184.227889754483,276,15.1388472213212,19
1732.69185272094,1302.65979016804,587,46.5748259188576,0
279.375245888207,683.033465918358,335,40.309535277716,0
80.9950727537107,674.888215364506,65,69.8891929717547,5
1323.02352630143,634.797298570265,299,77.6774447800384,20
1156.23865098415,1556.359690804,139,63.5832471779205,10
1621.55504033518,271.456539048201,280,13.8326678935133,19
1654.7920069785,945.440113969407,2,38.8602880634862,1
1221.87489032684,1504.27425790757,144,12.63359707084,10
278.592098321702,226.928252578659,593,5.5505049349273,0
956.214048149535,639.332501830102,304,53.9003336303279,0
728.985035177923,188.456428595543,306,49.7419414400181,0
1784.2888355269,654.063439201936,126,50.3465382410402,9
1231.70178308986,0.646934970931582,376,12.2673667151339,0
626.765326849549,831.520177016905,225,82.0756434979433,15
1748.05179235973,711.343068929892,133,47.4150680021788,9
1076.7049009202,1281.31454449756,160,9.06592766299776,11
1659.42863334925,910.087010143418,4,23.1489514613631,1
608.384142550286,1495.8543508129,260,49.2058348143096,18
1530.79411027347,1594.8780130665,166,77.5052598333825,12
1590.49511906644,1672.10682717595,176,39.9951683006115,12
1675.18075059332,1164.48566906571,501,16.1990309476908,0
518.09817160763,1441.46701054182,270,22.5577727138134,18
1284.8289004986,715.197495068435,288,29.2939156568469,20
1123.3902617697,154.539095613874,373,36.8392439315217,0
1889.19831373652,302.559336168431,440,13.4165316937541,0
1623.49197229202,1430.39943059112,364,35.8176893343418,0
208.968984077135,1181.03473825942,330,19.7789180799789,0
1249.05689586141,716.083146866774,299,37.5677942431209,20
1018.38908156868,898.237856627488,546,22.5654880043451,0
169.425114603131,441.668484101145,418,31.6410716482738,0
1212.42870958541,1533.80152943493,139,17.1551466457103,10
1201.32071347725,140.536114585399,417,22.8052355388484,0
1288.4248156682,1657.15072156237,489,25.8398025483896,0
1085.81803940487,1242.88029981213,160,46.3319639947054,11
1236.76314248928,1517.01264688328,150,13.8955028838503,10
514.767177423748,527.046767542898,540,57.7861624349998,0
1555.12051561068,1368.75633869825,408,50.9104633463458,0
1277.85542016793,1082.69866121404,195,18.1957671120791,13
1293.36413797911,1057.37708612137,181,16.9262425668912,13
1284.02768943749,1504.53838355403,145,39.6439035742305,10
749.910555953838,343.762259748547,53,24.4530265045476,4
655.239394116571,999.345696709145,591,15.7709680984221,0
1422.55718447847,1306.33801173531,83,14.3744307006007,6
1696.7582007454,1434.36190239714,425,10.445768781957,0
1685.00513693245,161.882486754876,336,23.5329829560227,0
1078.7325337877,1332.71744746887,33,34.8676188215807,3
1614.13777690339,313.415646944983,275,52.5689566678585,19
621.697302726881,1468.67997041546,267,24.3277393219864,18
1525.4256891704,455.872656462454,547,49.3856729222023,0
1626.45267353893,1079.5075720924,332,28.817014012542,0
492.632195165325,1218.56568341521,309,26.9627897945658,0
203.227951042542,869.421118268905,362,43.5804479268651,0
924.358866966398,525.163458430377,503,16.150326721883,0
1699.89596077344,1373.5106903592,425,50.5588275385465,0
650.273307903332,1457.79543332829,267,15.6387992954718,18
581.819222296534,1055.86302240312,555,33.7185034281396,0
1038.09191280433,699.227885317199,379,3.65848979745453,0
1860.61953895916,608.079798344065,124,18.6067668145261,9
1828.26287730776,551.805082774649,25,34.5310713209664,2
1800.74181319336,310.154824760551,502,95.2851847694894,0
928.146116287123,509.057931232858,503,0.417086995069528,0
1904.96031937208,212.159103928508,440,79.3545727436375,0
1381.71020242366,1260.72847415951,82,17.0300655888111,6
401.27649845308,836.983026105171,398,22.670951400454,0
1845.09629354153,542.253114277561,18,26.6767509281808,2
1231.61983562335,1479.61779330373,136,12.406862800701,10
454.2558499665,1209.2706804096,309,13.5313776444675,0
1546.59806930712,1660.43819175957,166,11.9553581291571,12
452.854614820801,1190.78232687388,207,18.6399040440771,14
232.608059338171,557.752274515483,470,64.7475578834374,0
1261.7806852501,626.112435520664,286,27.0011453765641,20
1637.28219545676,1027.79093475389,332,42.6948173418214,0
1933.5038910076,53.9828353987021,380,50.1647511777044,0
1885.33631776748,646.810922966658,127,56.9876080837138,9
662.957164449942,332.745575346285,53,64.4115475259531,4
1549.28580440346,1664.68868015025,166,9.87979824248903,12
1158.58041062187,849.046463200036,592,32.4155047552697,0
1905.71540963743,535.139073557411,22,83.7778488760048,2
1338.83539963479,1381.90278832409,76,69.1668393920969,6
603.462147961677,841.697485072313,221,35.8726256746987,15
1893.54492952999,1099.76267972261,483,51.0544410864672,0
1243.91182304884,1060.44177154261,492,44.623258563491,0
1382.79159248423,441.138296949664,542,17.0721398971411,0
1055.16266066329,1278.66329586544,45,34.7339001622412,3
1583.45532263734,253.702921880251,283,34.4798633707887,19
862.394383374777,290.835162546196,421,27.3507075050953,0
482.289120091165,1151.91928441273,210,2.08977937766995,14
1524.77325973886,1658.49884608336,166,21.7451949808031,12
473.870648530465,1205.39662105212,309,13.6720089162466,0
1422.91649700805,406.519838121593,486,51.4147000366125,0
177.589091944449,1203.26941973618,330,34.5739796263833,0
1191.11027737374,1246.97667636159,226,19.8807293254347,16
1584.54896793949,869.17082169513,14,20.5337267625468,1
1476.89315964575,1938.49093306753,378,14.0512489558574,0
325.631351707381,848.439450297091,252,9.97332740918753,17
1273.11521182217,700.671596340597,299,24.4031871402454,20
170.213040015953,255.957729446641,369,41.6929532075544,0
641.859862651347,1448.79535257353,267,5.03916765493456,18
1426.29098746222,1383.09818819531,351,34.1568537698587,0
35.344230240809,597.848556136431,67,34.0552775790925,5
1884.53747096955,579.118288846817,25,29.2866278620341,2
459.400949255408,927.515932071706,505,26.1607718210178,0
1160.00327922579,1676.57019912654,554,49.0738400007953,0
1540.00508297208,126.202463300889,568,11.9262080117433,0
1686.01958046404,1427.22446675437,425,12.7920388555949,0
1056.25449185431,1105.54943978635,95,42.2385034268591,7
1112.47485353233,1670.95368524324,554,34.866268709099,0
443.269581465286,1262.54895340767,209,93.1789281311581,14
529.167644747969,1203.38808538132,196,47.2803110125774,14
1263.38766276096,758.263295487004,288,61.725513579236,20
1625.12987266355,801.617935763516,305,27.2231979928781,0
1209.41650453121,248.834917574661,314,68.301403259333,0
1675.48026992978,1184.37450924919,501,12.1710693040512,0
1263.77848399027,670.935830402587,291,19.2270303056611,20
648.007785993159,1611.52924484976,472,11.4919665746693,0
1201.3410635907,1024.95651770764,389,6.96298303636761,0
942.857420612392,496.36041474311,503,19.6773051895893,0
1238.65687356527,714.122072601906,288,29.4092011718617,20
1281.85731230717,1474.55975833311,586,49.2136686640238,0
1360.32064891894,1410.96462256524,81,68.7306337326119,6
1552.31925290023,1208.53149866747,318,11.1764777481477,0
1670.83917012302,1359.70106596158,112,23.4019877078004,8
1402.85042007505,1304.21320339538,83,11.9390598420438,6
1641.97212862607,744.782061377954,305,34.639948313764,0
1651.91899800749,779.718485688646,305,11.0563568830971,0
1792.75138600786,1412.6348187992,328,23.9867713537928,0
1070.31877216167,1311.57529072794,42,8.8715134183865,3
1075.4773640362,1231.95167475322,401,38.0602187232743,0
651.167903634285,153.499163793214,306,40.3800997879578,0
1364.88436723587,471.694562125213,542,21.7557423774577,0
1919.64853315371,1774.92208913097,553,35.8963784060774,0
1280.88033391887,1679.59580462714,489,13.5403088467238,0
465.597971220963,1196.59194940106,205,14.3333526962056,14
736.040686010955,525.816371590231,475,48.8134301644812,0
867.351650097944,631.93744973565,422,6.27305574912969,0
581.659963672976,1418.57120652848,257,35.7265730809262,18
178.667497778441,540.446897225616,470,8.15731287261353,0
705.278788297264,371.403777377814,533,10.3561298656812,0
1941.85890883746,474.427013293933,512,31.716411471927,0
1727.17186825947,1397.86897176269,425,38.891131407345,0
1906.36554778198,287.434090120378,440,10.9419149407346,0
1234.28981267297,172.128644719005,417,31.7767015307583,0
1148.74291200631,1069.31295227126,514,25.4992101150193,0
1265.24793425726,1525.82138660518,145,41.1387127012615,10
1199.3893762704,1196.82471817686,226,32.1807539066859,16
185.894038800416,303.735438367398,369,13.9713000978511,0
1863.21813579273,1930.60324840879,575,31.0035621188894,0
1241.19738679007,1515.76567759628,139,34.5748782378628,10
1143.39097772963,1671.51416163947,554,40.8436569867081,0
1916.01910308493,1733.23111298591,553,13.8532512826021,0
1552.08211762277,281.99915313053,279,13.9292107519036,19
207.226467613084,606.878251308935,470,77.1372827138966,0
1049.25114518806,1266.85391170993,32,24.497219157579,3
376.014791134992,859.924045330577,245,27.9810535088216,17
1063.42544402241,1181.46093928395,334,33.3501481139741,0
714.441882368633,742.93382125809,597,53.6588452393023,0
1552.85544150989,236.644509652771,281,24.2284478764736,19
599.250385418021,729.298486071091,215,75.5017951230847,15
1702.72586823915,1065.54430486392,349,17.3980296871377,0
1518.64291570599,68.5982667011342,436,39.7334436774332,0
1043.45443744105,1289.27467523325,160,25.7174385137862,11
633.337841132049,680.046895366969,429,62.6012010948486,0
68.6719326191051,705.793312701407,75,64.3062798043396,5
644.120779409048,762.88537950267,212,28.6475907446921,15
35.4939983352016,480.116555371224,570,12.1945854998087,0
337.369995394227,890.470332576788,307,33.6340973034364,0
1548.3054885641,272.707734170953,277,16.7291681834006,19
1695.10191857264,238.171078864265,336,100.484962613739,0
1536.98875959558,1662.26444441662,166,10.6283344212901,12
1839.17610713311,623.207601438109,124,7.63943759361749,9
1272.18233844516,1702.24635086525,489,29.6283624354273,0
1229.51211431996,357.781913787616,484,17.7590105405661,0
1957.07640000137,1415.69506336386,393,45.504200616882,0
1248.90685088748,1509.33277475167,145,20.7669257618713,10
548.98074979657,584.262571401143,540,22.7884761071402,0
1600.26560903585,245.584062899041,275,16.7234111060044,19
1071.15039127407,1143.7180138745,98,36.8396453619966,7
1176.18332431565,1444.90105023661,139,78.8713346870911,10
492.498147575522,1233.47973717774,196,6.70784126700646,14
1390.1953046207,1249.43862489722,82,26.5100699210022,6
1939.12717463385,1391.09415491444,444,64.6707947507578,0
1447.31078810285,907.624805701785,313,40.5498399449849,0
650.941132121691,427.555947958104,344,41.1884246966803,0
1346.67172094985,1020.72064263217,181,62.8090738188746,13
1256.9953008338,1496.18042684371,145,11.9722778847858,10
234.83767212966,844.208063212284,307,109.439489741909,0
1828.00779609381,1197.03365258164,446,18.4524130790519,0
1538.13792794982,254.031202542206,282,66.7437282688807,19
682.729413383095,556.241631863197,475,14.5128183567986,0
1281.79055875531,7.05371151971516,376,60.8369016330922,0
1484.84009948774,1324.18102296178,79,65.8605137880523,6
1111.98313231704,1295.63179270615,42,35.8539648032487,3
1729.10130020122,1314.96771283326,120,35.1064540712962,8
1734.0661925244,1333.21767064944,587,16.2674060369035,0
939.717115553592,1828.2638639883,438,17.2061006249673,0
692.29342642984,312.741804987493,533,59.2358881299198,0
1548.40715772638,344.666162959981,279,66.1076059563256,19
503.820362011865,1177.21354266089,199,26.0044408176624,14
757.652468814766,336.798021207088,52,31.5559846901405,4
540.999197981647,1469.14280869562,270,14.3065259989189,18
1386.2617818918,1344.03915085248,81,49.6608349877114,6
1717.09810253428,1077.47039546906,332,65.1521222085546,0
1292.49936289824,1105.18397297133,195,43.1875922014421,13
756.72981631107,362.998480094621,53,34.780152569064,4
1305.82046964582,1071.59424684277,181,35.2509959070478,13
1061.12301123791,1227.159242274,32,17.5769474425283,3
480.288923872194,1144.54674843319,207,37.3147832562107,14
364.377780965292,864.133587225184,249,43.626217044025,17
1924.00280602585,26.5725467819728,380,28.4645933576413,0
729.216247234023,936.295343239735,359,38.92158798036,0
1637.68426076877,1165.61214575438,501,30.2029035525365,0
1499.12169681613,1365.23373054108,79,70.238294978943,6
1835.55927641939,158.707842429239,331,41.2629817573289,0
477.091679871169,1315.18782273869,196,79.534431640303,14
1761.81419139896,1396.18690917067,404,32.3640615906138,0
165.752406383741,524.160313498654,470,15.5938275770268,0
1621.95037736294,873.548445726269,12,45.1779804591676,1
657.694873587233,1427.26142614864,267,30.5834950820843,18
1383.73877963797,446.528178437682,542,11.7988554954149,0
649.318667988625,774.259724346876,213,28.8742807503668,15
1510.77734547981,1639.25834047085,166,45.0323579982577,12
1259.49406154151,1110.6422845751,181,74.5354277956913,13
1036.83755737398,1430.42664918547,527,65.5645346775725,0
728.046338861411,319.605811138669,58,59.7470122097708,4
1609.16649844113,264.388681108673,275,7.09173838131944,19
705.1723028434,245.84630409634,50,21.920746736834,4
1692.36539361175,1282.60600215632,577,34.9864105037669,0
1818.38927529427,1856.34573579174,481,38.2654346290393,0
1279.29872739826,1464.12735728653,138,17.0985207568127,10
194.193119267511,524.545798840158,470,27.6123354750769,0
463.309793735805,1213.31792084191,309,3.93551341172359,0
701.511983614388,319.299558711652,58,38.624123632452,4
1582.77572133645,875.927278624708,14,17.2854016128615,1
902.885489464141,485.550362789984,503,34.8196654205243,0
1625.5417672561,1471.08715345072,364,30.418583787347,0
890.626256873174,136.528129844199,569,42.9446772974724,0
1032.35786704559,1245.67139590377,401,30.7157534019486,0
1657.76421180275,805.15021549609,305,30.7954592268374,0
526.403627708231,564.924796923744,540,18.7670902982778,0
1681.99623844332,844.284499629326,7,43.8730027480859,1
1898.59568985443,13.8329103772926,380,7.01976171218615,0
681.254950180512,1215.8497988374,411,18.7624783607509,0
1785.16679540106,635.005370244171,135,20.0638153929334,9
1812.14022932249,527.443116802918,22,11.444984713413,2
534.598676241035,1468.73403696808,270,9.35391140315979,18
1430.4458969632,863.916636261448,313,21.573098281374,0
681.61669838493,1585.32396300256,472,37.2847065792028,0
975.026222728503,162.393276010341,370,15.3479293925556,0
535.824673513034,1224.69153649162,209,14.9982599642633,14
1635.35981207299,812.427911012802,305,33.479603791396,0
1524.25149895581,1668.64454326791,166,18.1526149180967,12
277.798292348971,220.297620007305,593,1.13079040483629,0
1580.80739592449,247.191692221777,279,36.8605389985213,19
1517.74678880373,1611.6895050343,167,18.3453329344079,12
1688.75869647019,1414.97135991371,425,13.249329654318,0
515.824229445957,1140.69483058156,210,34.4575694376411,14
