"x","y","index"
1327.96850909308,186.016418450873,0
1040.05629666571,819.648467909774,1
1587.77492795127,1465.09739674579,0
1803.38066358923,1965.53343160993,0
1979.65474137664,1210.60240797829,0
1741.19767483454,1344.75585661768,0
1612.09378265715,864.188932332161,0
316.972024198653,1531.06612673402,4
292.203146106526,1549.60223331972,4
676.884981784468,745.23911498653,14
1346.14284785223,517.908505907611,0
1822.65409445723,139.117606815376,0
1560.45617778341,1793.28991864336,0
1104.64601779443,715.748566597551,0
1470.14288661065,361.771302931588,11
1650.11538855492,1201.42088083621,0
1356.36325706968,1421.23884672043,0
899.191491394254,1229.43502468298,6
1469.40826512386,1856.41055248673,0
300.621496688664,1554.54796319226,4
1032.32433588746,802.690319399801,1
818.282332283694,793.398129771226,0
300.42580351177,90.1989162436577,17
1620.21081524409,1989.46755595386,0
1197.41747918893,1739.21580202987,3
1315.41975704678,1813.98198245125,10
1790.71106820153,514.374189025624,0
571.664220925411,549.44650805792,20
1469.24336490495,1075.95426383243,0
1418.10865603729,1337.58001420789,0
293.25933087629,990.91269758979,16
306.180949003311,1498.05144491757,4
1854.07005960618,432.867025399517,18
1622.52676251984,1142.9243139747,0
423.01803976881,840.198784882365,8
354.811132750411,1558.70586938155,4
1442.72786859694,384.521501090065,11
1291.65506782941,1666.49918942848,9
226.338354408487,260.406157626204,2
1895.478511488,916.229227020155,0
815.100761259106,701.053791449106,0
1979.5448682383,1218.9449264726,0
1158.19673735932,972.760329848575,0
1882.57231437458,441.129038375154,18
836.037827054392,1319.6928260226,6
480.980021484643,1550.20950009475,0
887.528575880021,1307.22787727821,6
847.314548723792,1300.14211365535,6
563.923556583059,544.205890853153,20
382.580222228017,819.975749663425,8
1135.056216082,441.521408816358,0
643.128688601299,863.838823135793,14
372.661689295736,882.470057866348,8
1520.04250958522,1904.36135867235,0
867.241347933279,262.223089813887,7
311.837921496148,1636.1780621244,0
1654.5172994592,823.433747315575,0
1875.48481845092,366.943286202016,18
1986.00413108898,1358.29167378844,0
230.229747055455,253.549937777355,2
1240.09819348134,1852.49444589692,0
1434.67182133183,1197.29210893862,0
890.174898470712,1255.9413214578,6
519.475754410564,1598.52984069945,0
492.788707417253,1555.26261783205,0
1442.78346419872,403.595586633767,0
1028.48373005414,743.363342807335,1
204.90208935314,668.880381144976,0
822.63303451279,221.254112808297,7
1995.007946051,1180.03635359444,0
1144.83212308169,1711.48835744887,3
1439.95630611747,352.65236167652,11
1167.32906221963,1706.11521904815,3
1637.78216624077,847.48108201191,0
853.867024082025,264.687571476486,0
1040.19138203423,211.273312906839,0
1303.77515513195,1796.16304641675,10
717.680884268784,798.138406404277,14
1912.83268345095,976.499259624392,0
1445.55884655139,1554.12467180304,15
645.808658785991,851.3394239811,14
1461.14453820795,399.455186000346,0
282.082984484715,77.1136621359112,17
1844.25099094567,228.627212034138,0
881.944341921562,1271.83391644638,6
765.912686099668,797.316227702999,0
1417.92792797378,1571.68608095045,15
1792.94701764011,1941.66293365285,0
1434.81724916625,1327.45270434825,0
1578.73160848651,1882.02472142457,0
1573.59434750654,886.576373181137,0
1187.04319276807,1751.68807563631,3
1439.57818803339,1571.24841742309,15
474.015244342402,1770.1177505553,0
1325.2104747207,1709.43606959174,9
1601.58837703683,852.345216179313,0
1454.48399753845,876.651045673008,0
297.674992413996,1648.9983500572,0
395.246184269674,870.029360079448,8
1317.20933121982,178.070049924076,0
302.559365736293,91.4762630628462,17
1428.0140848325,878.002294958892,0
782.055371822786,221.304260199962,7
1438.25399153748,331.591828900774,11
536.234949369898,563.443000618751,20
1000.3493031934,705.459718066617,1
522.149797320592,489.298047025168,5
294.429023785277,93.9238561314588,17
1934.68555348891,373.506641126171,0
1036.17270553965,357.660813329752,0
1451.8637756378,372.738239421934,11
1858.83729363274,385.510819484742,0
1639.75097214578,1183.19473152597,0
1617.4873514678,1967.46709618816,0
195.899644883475,177.593544272486,2
468.782582086398,1565.28797093796,0
305.709806713871,974.558305195641,16
306.39126160672,1027.58928035401,16
1548.48226120744,692.448285145761,0
1847.72108816503,443.674879698132,18
1733.23722728011,46.4146512677808,0
1899.57041448381,936.674496268292,0
1726.36494704704,1356.19561468098,0
1177.65608951887,1744.78224755086,3
1711.2641313096,38.8862211787266,0
1769.72074302079,1586.2579100588,0
1310.81487094729,194.391058159754,0
1679.45181859266,1706.85499244007,0
1234.47767276648,588.369817620366,0
440.532945649908,1242.09256490988,0
316.859906586427,1539.50247288942,4
831.968992409351,288.398373866009,7
1652.31870461571,412.568442023925,0
73.3447886889238,304.936399395097,19
977.053349395945,1813.5225395868,0
1294.69685717667,1705.75790389706,0
1738.8217462934,1837.13940800299,0
367.794378232203,887.408399976017,8
1291.21297044572,1777.26616201108,10
1540.51470632457,1103.99339101105,12
226.465510780644,245.348331872545,2
1524.26292540413,1000.94693909903,0
1103.10077636856,766.814518017596,1
1493.94550286696,1095.4147480926,0
326.716686787482,1558.27283922469,4
447.802784197686,1182.80999799516,0
833.366030679664,260.991873756082,7
269.104135070924,100.594456532066,17
1187.31117590436,676.709290094874,0
233.047498366901,1674.17156728409,0
837.946909293193,237.335791224435,7
1991.54862045347,1165.64885860685,0
1044.42671409653,605.241711613067,0
549.610889875669,491.05560679371,5
525.412609831401,502.74306841941,5
1045.80602491885,726.070270460443,1
1065.18178171928,799.55064139705,1
1699.96742536419,1719.95413690671,0
385.624988696045,808.602211085612,8
311.624392904124,993.803497193575,16
1990.62069210004,1375.54436488289,0
1871.42497213729,374.899574909342,18
1841.49668023091,1579.39648578094,0
567.01212111822,1274.22234751499,0
1289.71626051314,459.149436614719,0
1439.90412961452,1838.29941213261,0
1472.67698032373,356.123321136061,11
45.4207338384184,270.928519216903,19
282.774751062828,88.0253569567458,17
1909.94049591725,920.840315550791,0
245.602412343393,175.666492168319,0
1741.61671602424,1955.12473683454,0
1828.38810234986,1559.35541868611,0
221.804081005321,258.057364842765,2
544.950797392661,495.564317640366,5
286.551127880955,1510.34419729938,4
677.227523124539,839.905217406747,14
1498.72452651365,1596.85343823097,0
1753.13676999223,1928.11571137001,0
1586.22758392929,1014.56763794918,0
292.789071429839,1577.63204288269,4
723.821943033312,791.680168765291,14
1228.83352903286,338.038827659733,0
1438.90054764023,344.171374547191,11
1562.34974823467,644.844806520464,0
1613.59573380418,1971.65926837563,0
877.662530718785,1265.94195844146,6
1563.55627416567,1903.15743429924,0
1285.83624496887,1767.565600439,10
494.894320564591,482.568990790457,5
1188.11258118292,1740.56324572218,3
299.838509774866,1166.21007413985,0
1216.28839453016,627.889529790773,0
1897.65056226982,1894.23864734364,0
1996.67608712829,1368.2267283166,0
1408.60628783434,356.754715341837,11
1742.12742998829,1347.0965097363,0
447.667616320769,1578.63779436669,0
1440.73956298,414.939778975222,0
845.967240669143,324.127703424083,7
1339.25090011794,1652.32127091092,9
883.722607202803,391.603830627397,0
331.857264610528,979.040322456153,16
74.5900467746399,289.704827397988,19
946.050333906334,315.196410390181,0
1449.84472463491,1596.61709452735,15
970.953878725706,438.043546030677,13
1980.5181449309,1203.08392774446,0
583.490600560047,580.245940367492,20
234.782484478792,254.794730184,2
865.532426332369,251.614018003325,7
481.352100926233,1697.48944801732,0
1059.26464612329,894.706471897419,0
1627.8404164993,1196.72123468619,0
1982.47586335357,1904.89896949466,0
857.858826790185,259.069347534305,7
1323.17749554401,197.807018967807,0
1553.65510647285,1651.60975031633,0
869.693722602325,1264.74554247906,6
1047.45737471767,607.152322870886,0
221.21483723881,251.233887569879,2
582.15096943747,560.524925943929,20
1835.37012761789,531.666283450434,0
282.374405483508,82.6866431657669,17
1272.12119265471,642.655207599548,0
766.136388708266,265.586738428624,7
554.051361335155,591.059768416235,20
437.380899360445,1571.09317159861,0
1785.26620694733,1766.9257107173,0
1286.4720305982,1682.85433674249,9
1789.55885449953,404.163947655076,18
1557.95075780386,1073.41195233928,12
1448.03364211209,1000.18920094245,0
1802.59992942207,546.593683631144,0
1188.94738116311,680.904493531458,0
1151.84729185799,971.488793909812,0
1996.7417520833,1216.40911388479,0
1423.92889573164,1546.54848034383,15
994.805129156155,443.016144354345,13
1282.03042648556,464.72020561741,0
214.174392701269,193.920122499496,2
38.4651111179586,283.596230196324,19
278.138267667201,1568.03328349354,4
1462.38030044057,240.338103796536,0
533.388211805755,498.745719525634,5
1470.10962734747,379.659363634388,11
1108.29183701953,803.257117356084,1
1549.02252846955,796.973282378238,0
1531.94357011223,1157.19551633322,0
1732.35911337093,719.432870192547,0
1480.6762021163,412.822447779191,0
1327.80488912766,173.285715283611,0
285.447594867282,1530.56381965596,4
1000.10650843469,1245.19897950678,0
250.736080724463,1556.40420346382,0
590.303196687355,602.51684647821,20
240.160452548086,254.333308907568,2
1062.93959019291,792.664603357623,1
1571.73576064154,273.369547216384,0
949.976966537025,457.758285288206,13
1593.04060445032,1459.54873648074,0
208.150828424081,200.545892640063,2
1342.25845322605,1687.82756699252,9
753.820134338127,1700.49741258946,0
1020.91451355636,798.194434576225,1
1742.1358638348,1947.70902519598,0
986.984799407413,443.23739145116,13
1322.97772601827,172.001913969852,0
1152.44086003865,1707.2789083631,3
1730.14810955841,1338.98539155718,0
1877.12752107247,382.317742137719,18
430.168602471044,1287.9533992971,0
1482.93932784248,1571.23587592727,15
835.383895023335,224.392124540453,7
824.795025310646,209.592572014485,7
1067.48961538239,840.791495250079,1
905.374576405069,685.341948087272,0
1164.86290636635,1713.78869879359,3
668.536086318149,805.412703488873,14
986.439644522455,484.071418857393,13
959.929237421492,446.546739373668,13
1452.12053831296,1012.12406679929,0
1352.67810402847,159.208015058177,0
708.667972971955,799.234058042663,14
940.678123891987,229.011353629683,0
660.091332532143,1476.23525602334,0
1433.89966425488,1572.91993029112,15
320.313905072915,1556.92701661855,4
840.296876733995,218.885182095134,7
1753.01246531765,1252.60946964683,0
1118.97615498551,67.605474134625,0
317.307990268759,1531.43475191062,4
1125.48325811499,450.413413866347,0
332.644657842289,31.8215524729925,17
