"x","y","moleculeIndex","error","clusterIndex"
852.859700131733,1257.24903052986,67,41.8789188663216,5
416.435702842263,1224.07409205939,235,16.5968882846883,0
1737.54077637707,1187.46629197343,313,12.3482352259429,0
790.753911544457,243.092669342099,127,16.0838278306813,9
1799.47313532261,620.170726877139,381,11.5925377433821,0
1725.25969467058,817.60494076466,305,31.8401090581967,0
1595.11137764839,1492.19327339282,341,20.1040993312684,0
1074.54712386047,1212.97198524226,352,35.6114882514012,0
363.942624863115,1873.89171239849,81,9.8481983269142,6
950.06872466661,377.207223181431,233,18.4227534669425,0
704.830425646193,282.116632865307,132,25.8202280088858,9
879.17888264499,1246.50907590807,65,7.66023256598388,5
1002.77410203284,965.182254074429,372,18.8264320461463,0
1619.43861647358,1469.04161220611,341,27.1412922304948,0
1671.16464973761,1940.90710884049,170,11.3561893275362,14
542.588848245212,518.496140314628,243,12.6393751508904,0
684.463457621302,1939.64157158827,225,22.732892797342,0
582.355661764536,1577.34234428463,392,39.7334893587348,0
836.891436565092,1694.1162354726,17,8.18580206556947,2
1626.59643233938,1691.34787073953,50,29.4392984428041,4
877.206959510996,1244.03408978803,69,11.289877891965,5
1235.24865186568,1644.09308845522,240,18.6802813754404,0
346.018453192394,1840.90017306298,78,22.1462325826765,6
1504.69169751073,284.269133774921,205,5.37836211749888,0
1654.52479949952,1674.00296667028,53,13.6217605902079,4
1636.85630761638,1723.49119486815,49,16.5162274216471,4
1058.32660148811,1253.87377354078,174,17.9268972474331,15
800.469947471015,1104.62966844657,7,21.0316945412113,1
683.946083020151,1848.02437213221,336,18.9410868498694,0
447.09335532023,1010.30454812386,286,8.1087704983225,0
256.951167081184,1515.04543254432,349,17.0085490352446,0
812.963185588481,1098.23279548298,7,13.0653649439432,1
1187.59777800923,1176.24451608983,362,22.5934989590609,0
858.840704976295,1252.21448373055,75,2.92548460725886,5
693.960597428096,1866.20157863377,336,21.0688928156457,0
1484.70101054461,556.025119051679,136,17.0831178679864,10
616.747546384204,1571.05679691875,392,6.21925634095102,0
1587.02477478992,1206.60866738192,156,6.15617333853316,12
1285.36862130113,1630.48408598911,230,16.425479252513,0
1883.74165775365,399.021782650619,114,10.3729775606622,8
