"","","moleculeClusterIndex"
1484.69702002659,454.275325229394,1
1515.96122790815,442.711188719471,1
1520.25119891751,475.382926840638,1
1345.19186461341,418.233163550646,1
1412.41474653708,418.55323837002,1
1553.73783365576,458.644707498531,1
1489.9584965847,454.033247972927,1
1515.49871995635,467.372833314122,1
1449.87782817032,458.144432168244,1
1369.42019428761,429.19886829202,1
1437.01033328029,440.604740525482,1
1535.79302230034,448.219305505504,1
1490.17091906834,422.358484349392,1
1451.6159179322,449.469305511795,1
1573.94471902216,464.97504434526,1
1352.76492352771,407.947725526371,1
1624.8272491716,459.848522333114,1
1498.04708917374,467.134781215277,1
1434.93662286155,434.327060325155,1
1502.71964789004,460.238632752893,1
1567.49535235362,471.024830020471,1
1526.90376700131,444.973735971459,1
1280.62371674043,376.564994517878,1
1516.22012714672,455.202291048349,1
1496.80504274223,450.485336835014,1
1511.56968120308,446.299954791482,1
1473.68260548863,433.70091074458,1
1546.3688464171,467.740736238056,1
1695.38481742081,522.863493697747,1
1422.05704252579,447.833835625751,1
1524.88732365265,456.079135571809,1
1579.75229943281,461.543367728889,1
1431.4448240364,419.240139081844,1
1495.06816975664,453.208751922398,1
1523.88573449812,464.314891657611,1
1462.91117234901,448.349472666957,1
1429.07498159223,440.075612492263,1
1482.35126907875,452.237361074967,1
1477.4252205713,442.458124455411,1
1472.60103615377,483.372896482035,1
1489.29136451708,458.466296495108,1
1512.4524441379,441.093723972505,1
1412.83007739409,401.312783836666,1
1478.07196335072,434.187082999091,1
1529.42146443516,452.011671635972,1
1410.97472737621,408.07834342053,1
1447.21394504228,423.624938037466,1
1400.09859869275,420.858209774199,1
1494.11052904222,445.025983944931,1
1315.77144444198,407.081948918668,1
1672.55947360371,1445.91653960147,2
1727.78703637865,1402.27512367753,2
1657.8840482357,1496.56727122113,2
1721.21324220438,1386.97092777549,2
1658.75867723234,1499.94096186788,2
1644.71700171837,1474.26816529372,2
1679.44692607678,1428.89214126564,2
1661.12911792224,1458.75182452765,2
1749.82648296286,1420.39082833763,2
1720.88376234005,1421.47330579121,2
1754.95656869588,1336.81483185518,2
1691.41309693517,1435.80938287544,2
1665.79352173413,1468.13469491625,2
1753.3605550895,1393.85610976868,2
1603.48866973204,1508.47185957039,2
1670.67463148834,1481.69456697254,2
1562.73020332944,1562.01668296901,2
1761.31989697899,1384.5393243026,2
1686.65796190977,1469.32177326436,2
1812.23528829915,1343.14577184594,2
1722.7977234126,1395.32923871145,2
1773.04856159932,1364.19840245404,2
1743.64078061546,1367.56250791798,2
1674.6258399271,1451.8898732569,2
1699.11858223727,1427.5063140888,2
1668.06942482248,1464.5383833322,2
1767.81379992797,1339.64001594,2
1613.9500109148,1516.22179284261,2
1667.75085296653,1425.07178989983,2
1697.02955258291,1443.2752635649,2
1665.00370960711,1481.55820961146,2
1663.60653763967,1464.80670155967,2
1802.47777806173,1346.58679284374,2
1751.91950222435,1395.53808698503,2
1646.71513249763,1488.6077821067,2
1635.96509781397,1479.26353972152,2
1687.05594631428,1458.22966216175,2
1715.99731681315,1436.1205095564,2
1641.57189012744,1503.02840171217,2
1610.507399702,1505.15824688634,2
1718.51420615749,1411.20183015248,2
1704.62964292015,1423.67219028765,2
1778.15642597493,1346.97181311926,2
1675.64167207878,1430.8786899475,2
1697.56900959055,1435.13181058754,2
1623.44361507424,1506.27679279534,2
1712.39578320062,1387.63808784568,2
1642.48419753673,1501.57461157533,2
1769.62917015403,1347.18472021415,2
1720.92024715284,1424.19406540607,2
1562.15217745374,95.8101163017673,3
1575.88426262237,36.4952194712966,3
1395.77855140351,252.221249988762,3
1493.41255352952,187.302476233695,3
1472.82449403996,175.154809273109,3
1532.1435261407,104.264133643711,3
1513.48551440255,130.739437474744,3
1500.6976677231,136.964992871484,3
1569.45026999786,111.197307760225,3
1497.15206284453,185.330325281942,3
1537.1178654045,89.4716135495629,3
1525.53695076519,107.185182125493,3
1497.48440101311,200.201054972177,3
1569.34601997251,54.8316319937367,3
1497.12025548732,146.785278747029,3
1527.92019461336,47.7977641394334,3
1550.18379112972,110.423092394235,3
1605.55648058561,38.8863972344121,3
1516.45494668567,100.087180697214,3
1536.90167755506,80.4438276946153,3
1530.88710204471,99.0815052124076,3
1495.54466970945,146.220050686989,3
1533.24536072403,113.543108497903,3
1627.14511039643,10.3511848704808,3
1476.60107255359,161.31567592591,3
1481.18119935321,160.88079293682,3
1522.14474929364,110.89715688636,3
1512.57328446514,112.922925607065,3
1432.24005392447,223.046037171333,3
1583.66550192073,76.802783959723,3
1465.37782587768,146.963839565583,3
1578.61650206082,54.2190471475932,3
1568.25821973491,64.6153848385599,3
1557.4526661859,50.7901059901581,3
1632.15400146475,17.1952490463272,3
1601.19691376379,48.0667503723614,3
1446.64284955723,212.539774472701,3
1585.65027090449,58.7336803068606,3
1613.39736714444,60.6624258714669,3
1541.19769688776,78.0041190289303,3
1552.98272051121,97.1914985916285,3
1485.9606011282,143.04241506547,3
1636.73150268219,5.29466905181199,3
1508.11044671206,162.625580436358,3
1527.45107170783,97.0355418932971,3
1546.69448658636,80.5715924183709,3
1507.83263894704,166.848491095748,3
1529.00451376868,94.6708633482964,3
1555.6438990505,88.2707964024521,3
1518.82660278584,101.729157530158,3
810.183146051821,1364.2865946926,4
752.662541353944,1408.73827682754,4
744.885857111729,1461.3443109315,4
722.115933275706,1415.99452321551,4
735.428308910783,1465.62942429139,4
812.540046722223,1373.46686154887,4
775.235130567289,1380.12192445832,4
726.31576423508,1424.94025931876,4
757.474204230209,1443.42155475615,4
790.618636803104,1365.78731431425,4
756.52856906458,1423.20722097986,4
703.657010481371,1472.64467796567,4
788.156931797037,1366.77720423063,4
815.01095692486,1311.77309044798,4
825.239692019871,1355.47123627854,4
719.705237972448,1457.86590630124,4
766.65274085538,1415.97572553032,4
745.924044760508,1444.45392202032,4
842.055369269734,1287.21962835878,4
761.63684455488,1401.2707225581,4
781.979146901059,1341.69850980052,4
803.374788492968,1339.24970632295,4
