"","","moleculeClusterIndex"
1717.85340541599,752.530979047933,1
1693.25189046039,742.4596543266,1
1716.65154548702,734.249576037362,1
1714.9786827637,737.401989555635,1
1730.91803126961,710.44339301148,1
1674.11659168344,741.024349276361,1
1729.47592915971,750.418274973338,1
1740.16257492409,742.913041402466,1
1678.60440557701,775.652732620721,1
1747.58601569193,714.968871852893,1
1739.13761198262,732.042181580464,1
1770.90400216797,746.353380508366,1
1744.51148187327,744.274961295316,1
1706.64483463103,786.28633993302,1
1733.58434517087,689.635334969227,1
1164.79994969873,935.345622421157,2
1116.28474511827,929.937787591469,2
1170.71197140234,975.259641318512,2
1142.89152754403,914.036954320759,2
1177.67215213393,917.773893442326,2
1128.87055098443,911.195909809229,2
1161.23934431211,917.888061355502,2
1185.51885512447,949.077856638438,2
1130.71357567275,937.680560072708,2
1147.13405025464,911.70064163093,2
1155.94948206436,944.216926449357,2
1173.93689716374,924.333990844091,2
1152.03204770904,918.183612136342,2
1203.04701375955,913.649122208076,2
1165.98611261585,883.850489464223,2
1548.05922807924,341.352070119518,3
1526.86014253525,332.874535643875,3
1536.05173682829,346.951501555117,3
1523.88278263443,367.851383511216,3
1577.98960574858,378.462662063923,3
1534.43777640214,322.699278688496,3
1513.57762004869,396.066438327942,3
1526.09485197918,369.887459555966,3
1572.18988732395,369.683160887009,3
1526.36252685086,371.57754467969,3
1527.33458334937,351.689304917957,3
1554.93748792205,386.444473221255,3
1558.68098342643,381.236269152008,3
1550.56789769376,354.499314522488,3
1530.72788251331,370.851189717727,3
343.947267783039,486.882757548677,4
405.398247036873,451.761841395028,4
364.559864774677,439.076275696172,4
376.626943427518,435.866452145255,4
349.34790164413,399.761845758717,4
345.612572651326,423.350727732646,4
342.93825876179,504.324806088242,4
393.569610969404,451.027325862616,4
377.504031597416,439.542834497778,4
365.629081460404,417.949968709786,4
356.032227500541,412.211512429088,4
338.612676538458,470.519045541414,4
370.585093722935,449.001445549883,4
337.430384984674,497.923009047579,4
