"","","moleculeClusterIndex"
38.408294291473,1764.8958104744,1
43.6763645072704,1759.96437151962,1
37.3902762327422,1783.1507013685,1
32.3227362506577,1781.70869462523,1
81.7232999323156,1744.12118526625,1
19.9740710392655,1817.39242700774,1
98.8592135630385,1732.06337946802,1
64.67563703208,1804.02674106798,1
76.9030561906772,1780.61921334527,1
28.9020544086865,1758.63976888431,1
71.0322512355335,1735.88466278434,1
54.5274529850956,1733.13486442999,1
15.7665506892813,1789.98124278698,1
46.0135473821552,1773.1362162785,1
51.1225827756234,1724.09460871968,1
1030.39873867938,1375.66185992654,2
1038.35551938185,1385.81495930452,2
1047.85012944486,1326.8940658363,2
1046.92637086574,1358.05913741879,2
1088.06755891734,1289.16370936056,2
1097.6284299878,1367.50747140616,2
981.370530484137,1340.82178796193,2
1061.98075832786,1364.89404644224,2
991.247860963282,1370.81605646418,2
1030.53216941642,1355.19692051729,2
1075.57998096284,1344.19719255244,2
1076.70881548515,1350.08444036067,2
1036.40146764234,1336.08889361431,2
1057.2713478905,1287.74338072151,2
1030.23686971453,1366.28168263703,2
1299.61410558533,793.220516797224,3
1327.68288339378,738.227111101237,3
1337.02423386299,718.148997945058,3
1340.62907655588,711.838487551387,3
1311.99286666383,711.749287101249,3
1359.05794498144,775.708219780881,3
1279.80364081504,768.378779903973,3
1278.08081577671,721.219255864669,3
1311.35478856234,762.351959404709,3
1314.52719843663,726.966643782626,3
1327.63735341316,753.771290701065,3
1315.12167650503,750.64800843173,3
1314.9284353938,701.795761433162,3
1327.0213800891,764.473363797171,3
1354.08955311839,694.930639723,3
106.044684004416,1783.42827516365,4
126.446996104043,1698.34029512435,4
115.300808015778,1734.54472678811,4
84.9218225347087,1763.29983354873,4
68.7091001734176,1810.75076571069,4
35.6086412137957,1751.13296307085,4
53.2005324741719,1749.47299326655,4
83.5616196333562,1750.18755097698,4
122.26482828076,1734.83075155662,4
93.9752971741301,1740.20351366714,4
78.9725784202845,1754.01674203536,4
71.1829937913646,1750.84740676472,4
65.8824546229248,1734.1630412845,4
60.691076508118,1752.98826965849,4
104.631918959252,1743.33783019168,4
1756.4208214317,1454.55686501091,5
1689.86834238827,1426.40233337912,5
1668.55083022734,1460.31495037628,5
1666.39425872195,1487.04782332346,5
1685.98321730317,1438.36863142542,5
1627.49395437208,1443.22298461785,5
1642.34354363836,1432.10850859267,5
1665.90228428223,1458.50875775119,5
1652.28162841756,1486.61436577336,5
1661.52886867179,1477.08211934023,5
1644.78557956693,1423.63149671834,5
1676.79695813915,1464.27475106414,5
1650.06218528576,1448.93500313231,5
1685.42479147212,1474.66688849211,5
1645.52988927315,1481.11066069893,5
1627.43023286893,1674.86397440293,6
1648.32159736091,1709.53274096879,6
1626.83539056963,1668.63590479696,6
1677.32627837355,1710.03541848466,6
1648.02709693687,1673.96542228411,6
1654.30016702035,1720.15145531792,6
1612.9291911583,1693.17783261413,6
1638.92178955711,1681.0150228883,6
1573.31226741565,1705.02094659734,6
1609.78721239932,1720.99626435089,6
1639.49338970107,1743.80458660348,6
1588.86521961564,1721.07392674579,6
1640.28154945194,1692.05216149706,6
1623.41575061829,1677.34366030155,6
1595.46698271258,1706.9433480482,6
298.244571441259,337.816994474425,7
217.271359285484,330.907354735143,7
292.176982916938,356.939990639293,7
295.800047555785,307.696732110007,7
236.348631806937,327.063814845495,7
296.321244350603,378.618175386167,7
