"x","y","frame","uncertainty"
1896.1166562295,980.711251189201,1,9.2197
1080.1222241494,1006.7020722143,2,8.6435
652.1333599891,334.683714264302,4,13.936
1365.1333599891,460.683714264302,4,3.1942
1648.1444958288,851.665356314301,6,8.8545
1658.1500637487,887.6561773393,7,12.893
1538.1556316685,1064.6469983644,8,16.636
1676.1611995884,876.637819389402,9,13.531
1637.1723354281,1333.6194614394,11,8.7802
1797.177903348,1045.6102824644,12,26.708
1966.1890391877,1535.5919245145,14,5.2576
1697.1946071075,923.582745539501,15,16.099
1546.2113108671,899.5552086145,18,10.861
85.2113108671001,1931.5552086145,18,3.0185
1501.216878787,899.546029639499,19,12.055
1654.2224467068,920.536850664499,20,16.949
1677.2280146267,907.527671689601,21,14.264
1917.2280146267,1838.5276716896,21,10.894
1692.2335825466,898.5184927146,22,12.537
292.2335825466,1249.5184927146,22,10.513
1640.2391504664,800.5093137396,23,13.449
1637.2447183863,879.500134764599,24,13.108
1298.2447183863,1952.5001347646,24,8.807
1648.2502863061,875.490955789599,25,10.271
1300.2502863061,1937.4909557896,25,6.7922
1640.255854226,872.481776814602,26,11.121
1315.255854226,1963.4817768146,26,6.3199
1658.2614221458,897.4725978397,27,12.773
1356.2614221458,1960.4725978397,27,12.231
1670.2669900657,860.4634188647,28,12.18
1666.2725579856,906.454239889699,29,10.768
1663.2781259054,63.4450609146988,30,12.016
1655.2781259054,908.445060914699,30,16.726
1659.2836938253,895.435881939702,31,14.778
570.283693825302,1602.4358819397,31,8.5422
1326.2836938253,1944.4358819397,31,23.436
1666.2892617451,860.426702964702,32,9.3811
596.2892617451,1591.4267029647,32,6.2364
1683.294829665,896.4175239898,33,9.1828
1666.3003975848,858.408345014799,34,13.089
288.300397584801,960.408345014799,34,5.6053
204.3059655047,966.399166039799,35,4.1749
1630.3059655047,856.399166039799,35,10.971
277.311533424603,977.389987064802,36,10.04
1623.3171013444,1348.3808080898,37,5.6852
1621.3226692643,842.371629114801,38,8.6794
1610.3282371841,877.362450139899,39,8.9147
1001.3393730239,139.344092189902,41,8.9611
949.344940943702,211.334913214901,42,5.619
920.350508863601,204.325734239901,43,6.1602
939.356076783402,213.316555264901,44,7.0035
1596.3560767834,764.316555264901,44,15.373
933.361644703302,191.3073762899,45,6.7687
1579.3616447033,827.3073762899,45,9.7461
989.361644703302,1443.3073762899,45,4.8204
933.367212623103,207.298197315002,46,5.6107
911.372780543003,198.289018340001,47,6.5308
1636.372780543,835.289018340001,47,13.164
916.378348462902,202.279839365001,48,6.5433
1600.3783484629,817.279839365001,48,12.788
917.3839163827,219.270660390001,49,6.5487
1562.3839163827,465.270660390001,49,16.557
907.389484302603,228.261481415,50,5.407
1621.3894843026,820.261481415,50,14.647
923.3950522224,194.25230244,51,20.624
1603.3950522224,837.25230244,51,11.715
1476.4006201423,779.243123465101,52,26.629
1175.4061880622,47.2339444901008,53,24.548
697.406188062203,617.233944490101,53,8.539
1140.411755982,27.2247655151004,54,18.444
1624.411755982,828.2247655151,54,9.047
1639.4173239019,811.2155865401,55,11.989
1641.4228918217,836.2064075651,56,8.6796
1586.4284597416,856.197228590099,57,20.629
1347.4284597416,1670.1972285901,57,28.888
1619.4340276614,831.188049615201,58,8.8111
244.439595581302,1760.1788706402,59,21.841
228.445163501201,1743.1696916652,60,25.864
1603.4562993409,849.151333715199,62,11.497
1623.4618672607,839.142154740199,63,8.6777
1636.4674351806,831.1329757653,64,6.2427
1628.4730031004,903.1237967903,65,7.8724
1740.4730031004,1662.1237967903,65,2.6897
1742.4785710203,1661.1146178153,66,3.0712
1615.4952747799,807.087080890302,69,8.6169
1122.5008426997,1180.0779019154,70,5.5386
1124.5064106196,1180.0687229404,71,3.9782
1116.5119785395,1187.0595439654,72,4.1787
1611.5175464593,840.050364990402,73,8.7113
1115.5175464593,1186.0503649904,73,4.7418
1383.5231143792,1139.0411860154,74,4.5713
1646.567657738,345.9677542155,82,8.5906
1640.5732256579,384.958575240602,83,6.5948
45.5843614976002,510.940217290601,85,14.038
1620.5843614976,835.940217290601,85,8.7147
33.5899294174997,482.931038315601,86,15.766
1613.5899294175,828.931038315601,86,8.728
1615.5954973373,62.9218593406003,87,15.6
1612.5954973373,816.9218593406,87,8.7308
1610.6010652572,55.9126803656,88,8.6864
1616.6010652572,792.9126803656,88,10.994
