"x","y","frame","uncertainty"
759.763501374899,453.3777381859,2,16.937
1088.7690692947,1928.3685592109,3,5.0344
1097.7746372146,1941.3593802359,4,5.4672
789.780205134499,439.350201260901,5,16.758
708.7857730543,470.3410222859,6,20.403
763.7913409742,456.3318433109,7,17.003
1397.7913409742,1831.3318433109,7,18.529
775.796908894001,453.322664335999,8,13.231
727.830316413201,1991.267590486,14,6.6398
1421.8581560125,1984.2216956111,19,3.2606
1362.8637239323,1993.2125166361,20,8.7798
745.874859772099,447.194158686199,22,21.894
731.885995611799,440.1758007362,24,23.15
793.8971314515,432.1574427862,26,7.6493
805.902699371301,444.148263811299,27,2.7251
1961.9194031309,392.1207268863,30,29.923
762.930538970599,443.102368936299,32,20.836
742.952810650102,482.065653036399,36,14.534
901.9583785699,971.056474061399,37,4.3521
716.9695144096,481.0381161115,39,19.011
801.9750823295,452.0289371365,40,4.6311
248.9750823295,1145.0289371365,40,8.2554
733.980650249399,469.019758161499,41,17.288
1521.9806502494,608.019758161499,41,6.541
759.986218169201,533.010579186499,42,20.792
1537.9862181692,592.010579186499,42,6.7662
741.997354008901,512.9922212365,44,26.235
730.019625688401,460.9555053366,48,15.815
1632.0196256884,1974.9555053366,48,4.7725
1619.0251936082,1971.9463263616,49,4.7106
787.030761528102,526.937147386599,50,19.823
1705.0307615281,1593.9371473866,50,21.047
726.036329447899,921.927968411599,51,10.951
1748.0363294479,1578.9279684116,51,3.6341
770.041897367799,927.918789436701,52,14.323
1640.0530332075,1567.9004314867,54,3.6804
1788.0586011274,734.891252511699,55,11.37
1668.0586011274,1584.8912525117,55,3.7182
788.0641690472,443.882073536699,56,19.376
1797.0641690472,752.882073536699,56,5.5308
759.0697369671,490.8728945617,57,19.35
1103.0697369671,1701.8728945617,57,19.847
741.075304886901,523.8637155868,58,15.462
805.0808728068,514.8545366118,59,24.988
726.0864407267,523.845357636799,60,17.709
779.097576566401,558.8269996868,62,20.158
741.103144486202,631.8178207118,63,17.308
226.103144486202,1393.8178207118,63,5.0373
239.108712406101,60.8086417368995,64,4.4172
720.108712406101,514.8086417369,64,28.861
716.114280325899,498.799462761899,65,22.931
1819.1254161657,1801.7811048119,67,25.269
1931.1309840855,1741.7719258369,68,23.719
732.136552005399,518.762746861899,69,26.818
1842.1365520054,1945.7627468619,69,28.118
770.1421199252,501.753567886999,70,18.813
1795.1421199252,1960.753567887,70,27.611
726.153255764999,569.735209937,72,19.298
712.1588236848,535.726030962,73,22.093
757.1643916047,544.716851986999,74,15.121
753.169959524501,548.707673011999,75,16.711
755.1755274444,587.698494037,76,14.522
790.181095364202,621.6893150621,77,26.347
783.186663284101,506.6801360871,78,19.401
737.192231204001,497.670957112099,79,19.331
776.197799123802,494.661778137101,80,26.184
764.203367043701,499.6525991621,81,19
752.208934963499,542.6434201871,82,18.473
759.214502883402,551.634241212199,83,23.218
1212.2145028834,1376.6342412122,83,3.5557
1214.2200708032,1377.6250622372,84,4.6051
749.225638723099,566.6158832622,85,19.33
750.231206642999,560.6067042872,86,19.397
712.2367745628,483.5975253122,87,28.986
756.242342482699,478.588346337199,88,13.697
771.247910402501,552.579167362299,89,17.27
807.2534783224,484.5699883873,90,15.298
751.2590462423,455.5608094123,91,15.312
745.264614162101,452.5516304373,92,19.395
760.270182082,462.542451462299,93,17.987
781.275750001801,513.533272487301,94,12.972
779.281317921701,633.5240935124,95,16.14
678.281317921701,1089.5240935124,95,26.61
787.286885841499,525.5149145374,96,18.739
772.292453761402,564.505735562399,97,11.476
182.292453761402,1917.5057355624,97,15.32
224.298021681301,65.496556587399,98,22.92
194.298021681301,1928.4965565874,98,11.342
237.303589601099,1909.4873776124,99,10.916
1886.309157521,28.4781986374001,100,3.3751
770.309157521002,625.4781986374,100,27.705
181.309157521002,1954.4781986374,100,10.465
1894.3147254408,28.4690196624997,101,3.1199
727.3147254408,682.4690196625,101,20.527
1898.3202933607,23.4598406874993,102,2.7228
1898.3258612806,59.4506617124989,103,18.783
1217.3258612806,864.450661712499,103,7.7216
748.336997120299,577.4323037625,105,15.814
767.3425650401,594.4231247875,106,16.906
1614.3425650401,1296.4231247875,106,14.745
784.34813296,470.413945812499,107,20.979
767.353700879801,528.404766837601,108,23.115
1383.3537008798,1925.4047668376,108,3.8756
121.359268799701,379.3955878626,109,15.813
749.359268799701,535.3955878626,109,24.788
