"x","y","frame","uncertainty"
578.573819182961,1785.8013963817,1,4.6704
155.384955022681,990.7830384318,3,17.154
171.890522942531,976.7738594568,4,15.909
127.11279462197,990.7371435569,8,18.786
892.41836254183,898.7279645819,9,9.2058
1732.62393046168,143.718785606899,10,4.3422
171.82393046168,993.718785606899,10,15.557
1746.32949838154,136.709606631899,11,4.5454
129.82949838154,981.709606631899,11,17.847
999.82949838154,1680.7096066319,11,21.615
1742.75733798083,136.663711756999,16,3.8292
166.957337980831,995.663711756999,16,15.594
1737.56290590069,128.654532781999,17,2.4332
1640.76290590069,1941.654532782,17,17.21
1728.86847382055,133.645353806998,18,10.905
345.16847382055,684.645353806998,18,16.779
1628.46847382055,1911.645353807,18,23.401
1687.57404174041,1907.636174832,19,20.113
1659.07960966026,1936.626995857,20,27.59
89.78517758012,1177.6178168821,21,27.585
1633.88517758012,1695.6178168821,21,14.617
146.390745499981,993.608637907098,22,16.003
137.89631341984,963.599458932098,23,19.117
153.701881339701,937.590279957098,24,20.496
143.40744925955,975.581100982097,25,16.132
28.9130171794104,652.571922007101,26,24.282
190.51858509927,968.562743032198,27,19.334
625.324153019131,586.553564057198,28,20.979
141.82972093899,963.544385082198,29,15.811
151.835288858841,998.535206107197,30,14.179
149.4408567787,975.5260271322,31,18.224
163.946424698561,959.5168481572,32,13.921
139.25199261842,964.507669182298,33,14.276
1122.15199261842,1575.5076691823,33,5.8091
1781.65756053828,488.498490207297,34,25.793
354.05756053828,1146.4984902073,34,13.402
1061.35756053828,1684.4984902073,34,18.651
1910.96312845813,583.489311232297,35,23.247
154.46312845813,971.489311232297,35,19.234
1826.06869637799,646.4801322573,36,25.727
1865.27426429785,568.4709532823,37,23.294
144.87426429785,983.4709532823,37,15.193
1921.68540013757,666.452595332397,39,25.166
162.88540013757,994.452595332397,39,16.383
1291.20210389714,1254.4250584074,42,9.7371
1884.907671817,645.415879432399,43,27.519
153.407671817001,971.415879432399,43,19.162
1296.207671817,1253.4158794324,43,6.3991
1889.41323973686,662.406700457399,44,18.574
161.013239736861,1003.4067004574,44,15.611
1284.11323973686,1253.4067004574,44,6.0995
1865.11880765671,619.397521482399,45,23.122
636.31880765672,939.397521482399,45,4.7213
1361.21880765671,1407.3975214824,45,12.766
1871.12437557657,635.3883425075,46,17.404
184.624375576571,975.3883425075,46,21.526
150.729943496431,979.3791635325,47,14.354
150.53551141629,984.369984557499,48,18.497
139.64107933615,961.360805582499,49,17.581
100.54664725601,1032.3516266075,50,19.734
175.552215175861,1008.3424476325,51,16.559
128.757783095721,978.3332686576,52,21.912
167.06335101558,966.324089682599,53,20.873
174.174486855291,480.305731732598,55,12.666
851.580054775151,16.296552757598,56,8.4975
859.58562269501,21.2873737825976,57,6.2485
1402.79675853473,1176.2690158327,59,14.993
1332.2134622943,748.241478907697,62,7.7062
1420.84130189359,1633.1955840328,67,9.497
1425.04686981345,1630.1864050578,68,6.6545
601.652437733311,660.1772260828,69,8.3848
1184.45243773331,1714.1772260828,69,27.39
1132.15800565317,1584.1680471079,70,6.8429
1080.86914149288,1773.1496891579,72,22.218
1493.2802773326,1561.1313312079,74,2.524
1041.1802773326,1947.1313312079,74,10.356
1452.88584525246,1545.1221522329,75,13.751
1990.49141317231,1582.1129732579,76,5.9256
1803.39698109217,1503.103794283,77,9.7674
572.00811693189,145.085436333,79,26.177
894.208116931891,1394.085436333,79,24.582
623.51368485175,510.076257358,80,6.1405
631.6192527716,509.067078382999,81,3.0931
625.22482069146,524.057899407999,82,8.2197
1562.88049989004,1523.9661096582,92,6.6525
1554.8860678099,1527.9569306832,93,3.9399
1547.89163572976,1540.9477517082,94,5.8207
489.302771569471,766.929393758299,96,17.013
328.008339489331,1990.9202147833,97,6.7634
1901.18072244749,1850.8008881085,110,20.751
1854.38629036734,1343.7917091335,111,13.271
472.80856204678,809.754993233601,115,7.2486
53.93083372621,1223.7182773336,119,8.0119
226.46424124536,1299.6632034837,125,29.354
412.669809165211,1189.6540245088,126,10.519
1132.18094500493,1633.6356665588,128,20.171
941.386512924791,601.626487583799,129,10.045
1900.28651292479,1373.6264875838,129,11.949
962.792080844651,649.617308608798,130,13.877
701.697648764501,353.608129633798,131,14.241
