"x","y","frame","uncertainty"
1716.36183442843,1053.9395402307,1,13.859
1379.56740234829,1916.9303612558,2,20.066
1874.87853818801,787.912003305803,4,6.1087
160.184106107859,219.902824330802,5,12.678
1851.18410610786,762.902824330802,5,6.8045
1272.28967402772,269.893645355802,6,6.8819
1846.99524194758,895.884466380801,7,21.444
1190.50080986744,1362.8752874059,8,19.561
1201.5063777873,1322.8661084309,9,13.77
1210.22308154687,1318.8385715059,12,16.09
1851.03421738659,90.8202135560023,14,7.6544
305.03421738659,725.820213556002,14,9.4751
7.23421738658999,1660.820213556,14,7.3167
1879.43978530644,877.811034581002,15,16.512
67.5397853064396,1758.811034581,15,10.79
1839.2453532263,863.801855606001,16,17.48
1243.05092114616,391.792676631001,17,13.067
341.15092114616,597.792676631001,17,14.449
316.056489066021,485.783497656001,18,12.27
1401.65648906602,1723.783497656,18,5.1337
1400.76205698588,1712.774318681,19,9.2694
1214.50660034474,496.700886881201,27,17.383
1837.9121682646,975.6917079062,28,20.074
510.02330410431,1485.6733499562,30,5.759
514.72887202417,1491.6641709812,31,6.803
1656.13443994403,989.654992006203,32,19.326
173.751143703599,234.6274550813,35,11.532
1921.5511437036,669.6274550813,35,7.2617
1885.5567116235,780.618276106303,36,17.072
526.18455122275,217.572381231403,41,20.782
1796.48455122275,861.572381231403,41,22.799
620.990119142611,94.5632022564023,42,13.626
1820.2179587419,877.517307381502,47,18.196
1777.73466250147,889.489770456501,50,17.285
425.74579834119,664.471412506602,52,2.4424
467.645798341189,1937.4714125066,52,4.113
438.65136626105,664.462233531602,53,2.6254
477.351366261049,1956.4622335316,53,7.8884
451.75693418091,670.453054556601,54,4.5859
1855.9237492192,806.3429068568,66,9.9773
1856.42931713906,648.3337278818,67,10.076
1855.84602089864,856.306190956901,70,18.757
1869.45715673835,850.2878330069,72,22.55
1236.56272465821,137.278654031903,73,28.846
1825.37942841778,826.251117106902,76,16.731
1754.88499633764,781.241938132,77,29.171
1930.7905642575,166.232759157003,78,9.3348
1349.0905642575,1485.232759157,78,15.761
1405.69613217736,1424.223580182,79,3.582
1452.70170009722,1406.214401207,80,3.5773
1443.50726801707,1423.205222232,81,3.3058
426.023971776649,1115.1776853071,84,20.297
1483.72953969651,414.168506332102,85,14.57
209.43510761636,1919.1593273571,86,24.366
80.740675536219,1769.1501483821,87,7.9343
594.446243456079,1119.1409694071,88,15.273
46.1462434560799,1763.1409694071,88,13.24
1042.4573792958,1410.1226114572,90,4.3467
1941.8685151355,572.104253507201,92,10.442
1948.8740830554,533.095074532201,93,6.8192
1935.8796509752,473.0858955572,94,7.281
1938.8852188951,519.076716582302,95,7.3505
1928.8907868149,446.067537607301,96,6.6542
1937.8963547348,197.058358632301,97,12.588
51.4186264142299,263.021642732401,101,12.485
40.1241943340901,278.012463757401,102,15.57
1680.52976225395,1879.0032847824,103,14.215
748.735330173809,196.9941058074,104,23.356
79.1408980936703,229.9849268324,105,24.881
19.1408980936694,1227.9849268324,105,28.994
1204.84089809367,1829.9849268324,105,3.4178
155.34646601352,1084.9757478574,106,20.804
1206.74646601352,1825.9757478574,106,5.0224
691.557601853239,450.9573899075,108,10.625
575.75760185324,1693.9573899075,108,15.745
1833.84112065111,907.819705282702,123,18.117
664.963392330539,1734.7829893828,127,7.0509
1823.07452817026,875.764631432801,129,19.634
1972.0912319298,209.737094507902,132,12.37
1368.49679984969,1697.7279155329,133,19.355
1770.60793568941,1722.7095575829,135,3.0823
103.71907152912,319.6911996329,137,10.534
114.224639448979,300.6820206579,138,4.1
114.03020736884,291.672841683001,139,4.6846
683.152479048269,1758.636125783,143,3.9925
682.758046968131,1766.626946808,144,2.8014
1179.86361488799,601.617767833101,145,19.756
676.26361488799,1764.6177678331,145,3.2993
677.669182807849,1767.6085888581,146,3.0485
689.8747507277,1769.5994098831,147,8.2207
1916.2137261667,998.535157058202,154,21.701
1681.42486200643,833.516799108202,156,23.572
794.735997846139,1113.4984411583,158,7.6433
794.741565766,1095.4892621833,159,8.5578
1901.2749732851,852.434188333402,165,21.619
1573.08610912486,387.415830383401,167,14.039
598.88610912486,1932.4158303834,167,4.5334
1823.99167704472,836.406651408401,168,17.933
