"x","y","frame","uncertainty"
1965.59907219798,1591.006885142,1,22.675
486.99907219798,1839.006885142,1,6.0412
1383.30464011784,928.997706167098,2,5.01
508.004640117841,1806.9977061671,2,8.7201
1232.8102080377,1698.9885271921,3,18.884
1240.41577595756,1691.9793482171,4,13.515
1232.02134387741,1710.9701692421,5,18.372
1211.72691179727,1682.9609902671,6,16.409
1236.23247971713,1700.9518112921,7,13.755
1274.53804763699,1707.9426323172,8,15.378
1227.04361555685,1704.9334533422,9,14.469
1232.45475139656,1749.9150953922,11,18.162
1227.66588723628,1731.8967374422,13,23.505
1352.47702307599,1850.8783794923,15,6.2177
1237.18259099585,1703.8692005173,16,16.533
1253.78815891571,1696.8600215423,17,15.474
1161.39372683557,1662.8508425673,18,18.682
1246.39929475543,1678.8416635923,19,13.551
1250.50486267528,1705.8324846173,20,15.368
1224.91043059514,1669.8233056424,21,16.799
1260.915998515,1740.8141266674,22,14.037
148.615998515001,1975.8141266674,22,27.542
1250.92156643486,1699.8049476924,23,15.832
1195.22713435472,1678.7957687174,24,20.354
1223.43270227457,1709.7865897424,25,18.529
1776.93270227457,1939.7865897424,25,20.56
1815.93827019443,1954.7774107674,26,28.818
1263.84383811429,1696.7682317925,27,18.156
1224.76054187386,1685.7406948675,30,17.958
1237.06610979372,1670.7315158925,31,18.81
1497.18838147315,192.694799992598,35,5.0784
1485.29394939301,182.685621017601,36,4.7455
1532.39951731287,154.676442042601,37,10.702
1205.50508523273,1668.6672630676,38,13.778
1210.51065315259,1663.6580840927,39,25.107
1249.91622107244,1714.6489051177,40,15.946
827.927356912161,925.630547167701,42,5.4023
817.132924832021,928.6213681927,43,3.8434
1075.44406067173,1093.6030102427,45,15.248
1052.74962859159,1111.5938312678,46,12.589
1065.35519651145,1082.5846522928,47,9.2924
1069.26076443131,1102.5754733178,48,9.7541
1252.56076443131,1701.5754733178,48,19.138
1070.56633235117,1113.5662943428,49,10.378
1067.27190027103,1113.5571153678,50,11.438
1056.67746819088,1130.5479363928,51,9.2079
1084.58303611074,1080.5387574179,52,8.8797
1208.99973987032,1689.5112204929,55,14.982
1248.20530779017,1679.5020415179,56,16.294
306.41087571003,385.492862542898,57,21.892
1945.71087571003,1155.4928625429,57,4.999
1230.21644362989,1638.483683568,58,17.412
1590.82201154975,1081.474504593,59,12.834
1258.33314738946,1690.456146643,61,18.703
1250.63871530932,1725.446967668,62,14.252
1254.04428322918,1720.437788693,63,16.823
1229.34985114904,1680.4286097181,64,15.475
1214.25541906889,1661.4194307431,65,14.458
1901.66098698875,1560.4102517681,66,18.73
1223.06098698875,1675.4102517681,66,14.211
1227.07212282847,1658.3918938181,68,16.105
1234.07769074833,1692.3827148431,69,17.493
1229.88325866819,1697.3735358682,70,17.643
473.28882658804,1871.3643568932,71,19.546
1047.9943945079,352.355177918198,72,7.6137
508.794394507901,1842.3551779182,72,6.7336
1038.49996242776,345.345998943201,73,10.088
1339.30553034762,1672.3368199682,74,26.997
1270.52780202705,1689.3001040683,78,19.719
1204.63336994691,1719.2909250933,79,17.898
1263.53893786677,1655.2817461183,80,24.068
1283.74450578662,1746.2725671433,81,18.307
1248.95007370648,1710.2633881683,82,18.648
1190.9612095462,1674.2450302184,84,22.935
1245.67234538591,1684.2266722684,86,13.413
1244.68348122563,1698.2083143184,88,15.056
1752.69461706535,45.1899563685001,90,6.821
641.500184985201,911.1807773935,91,25.689
1774.20575290506,9.17159841849934,92,12.32
761.60575290506,932.171598418499,92,12.579
1272.70575290506,1668.1715984185,92,18.092
1786.71132082492,14.1624194434989,93,6.2286
1283.51132082492,1682.1624194435,93,22.34
1770.21688874478,60.1532404684986,94,6.3625
1780.92245666464,48.1440614936,95,8.2207
299.922456664641,1408.1440614936,95,19.744
1243.32245666464,1674.1440614936,95,19.008
1221.24472834407,1668.1073455936,99,17.67
1200.65586418378,1730.0889876437,101,18.583
821.6670000235,1417.0706296937,103,8.8599
1903.17256794336,1207.0614507187,104,21.218
817.07256794336,1374.0614507187,104,16.006
1427.08370378307,1617.0430927687,106,27.893
111.40040754265,1663.0155558438,109,6.8346
1412.62267922208,960.9788399438,113,8.6999
1424.42824714194,966.969660968898,114,10.772
1054.93938298166,1712.9513030189,116,13.393
1048.74495090151,1754.9421240439,117,20.967
1884.15051882137,1495.9329450689,118,5.6028
380.56165466109,684.914587119001,120,19.126
103.96722258095,521.905408144001,121,13.839
1065.58392634052,1039.877871219,124,10.642
1286.92846969938,1524.8044394192,132,8.7293
1289.93403761924,1528.7952604442,133,3.1438
1285.5396055391,1525.7860814692,134,3.4509
1286.04517345896,1538.7769024942,135,3.7901
1287.35074137881,1533.7677235192,136,3.573
1283.95630929867,1535.7585445442,137,3.5751
1286.76187721853,1530.7493655692,138,3.526
1284.96744513839,1521.7401865943,139,3.7265
1277.47301305825,1521.7310076193,140,3.8249
1023.18971681782,1710.7034706943,143,25.667
1065.09528473768,1749.6942917193,144,7.6869
852.223124336971,1308.6483968444,149,17.084
865.128692256831,1348.6392178694,150,8.0975
1738.22869225683,1568.6392178694,150,7.6237
1733.53426017669,178.630038894498,151,27.244
1922.03982809654,167.620859919498,152,12.238
1903.5453960164,137.611680944501,153,10.598
1849.55096393626,65.6025019695007,154,15.862
254.250963936261,1406.6025019695,154,19.146
828.967667695831,568.574965044598,157,2.6978
1741.26766769583,1583.5749650446,157,8.5285
391.967667695831,1757.5749650446,157,23.909
819.07323561569,566.565786069601,158,3.3768
1516.52334689441,1522.4831752947,167,6.5115
1511.62891481427,1504.4739963197,168,5.6996
1522.23448273413,1515.4648173447,169,6.6292
725.240050653991,874.4556383698,170,23.584
1513.04005065399,1519.4556383698,170,6.1713
1498.24561857385,1517.4464593948,171,5.7177
1725.7511864937,5.43728041979921,172,8.154
1520.0511864937,1500.4372804198,172,9.248
1236.36789025328,778.409743494798,175,17.367
681.66789025328,1923.4097434948,175,9.4457
918.59572985257,1038.3638486199,180,27.424
1131.30129777243,1370.3546696449,181,5.3648
488.00129777243,1843.3546696449,181,13.987
1128.30686569228,1368.34549067,182,7.1827
1140.11243361214,1355.336311695,183,12.448
558.729137371721,1041.30877477,186,7.3577
1798.96811281072,125.2445219451,193,26.459
1651.19595241001,533.1986270702,198,7.3788
1654.20152032987,538.1894480952,199,3.796
1767.61265616959,1549.1710901453,201,11.678
1036.22935992916,424.1435532203,204,3.7491
1049.73492784902,436.134374245299,205,2.6147
1047.24049576888,443.125195270299,206,3.3379
1229.15163160859,553.1068373204,208,7.3444
1881.16833536817,674.079300395399,211,18.19
1781.27390328803,717.070121420398,212,20.857
28.4794712078801,1406.0609424455,213,13.303
14.4850391277405,1439.0517634705,214,16.981
13.1906070476007,1434.0425844955,215,14.212
1260.70174288732,1729.0242265455,217,16.772
1256.00731080717,1721.0150475705,218,19.528
1003.31844664689,1066.9966896206,220,7.7257
1534.31844664689,1993.9966896206,220,3.5303
1338.52958248661,1835.9783316706,222,25.082
1357.83515040646,1773.9691526956,223,20.417
1276.14071832632,1716.9599737206,224,22.211
1277.84628624618,1739.9507947457,225,19.236
1164.15185416604,1730.9416157707,226,12.219
50.9574220859004,75.9324367956979,227,5.921
1237.8574220859,1708.9324367957,227,15.726
45.76299000575,96.9232578207011,228,11.153
1182.66855792561,1723.9140788457,229,21.713
228.274125845471,71.9048998707003,230,27.898
1168.07412584547,1735.9048998707,230,20.857
1140.17969376533,1723.8957208957,231,17.69
1256.7963975249,1576.8681839708,234,5.0681
1733.51310128448,1596.8406470458,237,8.1791
1617.51866920433,642.831468070901,238,6.949
1998.24650880362,1578.7855731959,243,9.5954
1132.65764464334,159.767215246,245,20.639
1122.7632125632,154.758036271,246,15.087
1110.76878048306,167.748857295999,247,14.178
1120.87434840291,150.739678320999,248,12.521
237.37434840291,1005.739678321,248,14.629
1124.07991632277,152.730499345998,249,17.133
1996.57991632277,1338.730499346,249,5.4246
1144.68548424263,172.7213203711,250,15.144
1130.29105216249,171.712141396099,251,15.156
