"","","moleculeClusterIndex"
797.788368158088,1164.24266284632,0
45.7555760740992,1362.51750102517,0
1709.49787921468,1840.17278016031,0
417.195319350497,1075.22765597459,0
432.287340628439,1181.17009945395,0
68.4062329048049,1513.8799271177,0
1656.57355358624,1449.65267074204,0
1459.57586931939,1302.23889888,0
195.48718059716,305.436495992122,0
49.6174105781478,71.4366165315887,0
488.810434658375,1217.619485175,0
1062.72168267855,1916.43597476196,0
1024.33914889263,985.084735759098,0
1934.36423150828,1742.20128056447,0
1426.91500608287,248.361172411639,0
1808.81360684163,1725.98562449495,0
131.719249723988,1645.09085531626,0
205.870762787777,217.748126315041,0
527.236397756857,763.053420705696,0
1537.52348884385,793.33232846307,0
1247.6239660131,1677.72015722547,0
1210.12301822466,1022.95822991771,0
703.324657902231,1495.88672561577,0
1438.48634854076,1633.60442575707,0
753.05607811654,115.650449431235,0
792.249636423206,133.065336889787,0
1614.48337809818,1825.0565234427,0
931.102353090706,405.299653462026,0
1900.59318107273,1806.34052737651,0
230.72078529135,1230.73475187906,0
1693.52374485099,126.297339912522,0
461.218094590051,1149.59390603015,0
1588.45215246312,899.233809089808,0
1765.75412336331,225.490491651559,0
74.1471438057344,1659.84672871309,0
1242.78785496524,361.787819365341,0
1948.21609129685,1855.39317463575,0
313.513679083937,1890.7899058236,0
388.054157141275,1792.04453153573,0
1311.98020441447,972.254873085825,0
739.579368274959,1567.79635967763,0
816.284554877158,1722.52424464712,0
1037.1779676182,524.540964296869,0
842.447594652519,475.299830759723,0
1054.08977657072,156.652355457746,0
353.537073672272,270.359377992124,0
325.188562635679,1280.04009614363,0
1509.07740815043,418.554703072842,0
19.0017643626376,49.5856106603258,0
221.050978021276,1053.57526554751,0
1300.74254276658,547.439336401955,0
1807.48013623784,1519.66624465153,0
1017.62231093647,777.975899904499,0
453.675874597839,528.526289739524,0
142.505547697902,1055.1749508153,0
1767.95605394081,1238.61754529954,0
811.428529611409,945.046022929947,0
1650.77624954579,1598.49967703872,0
1667.860402455,41.9798701201177,0
860.719944610425,1716.68163188112,0
627.106885313438,1891.30805323526,0
1393.30643566948,1669.0634231017,0
495.235427304078,321.248325963912,0
1071.68214969533,1604.23209934782,0
1743.02263832776,1854.30737975022,0
13.9368456389034,364.234739261774,0
1530.34916250846,76.6633484534035,0
566.079085926835,463.833347665225,0
1608.20939963864,931.575065673405,0
947.404210383847,1718.25629174951,0
991.292380680148,1194.338813734,0
1890.26811664359,1228.25769866334,0
392.750164954937,190.714502078342,0
84.7626196077627,1767.06579200988,0
1115.06031609959,160.132903342619,0
1169.20764248949,905.198886038859,0
344.998433611416,236.463060553053,0
1135.85586473186,1057.6858901522,0
520.286583000798,628.338643888886,0
1565.65519011724,725.72440726196,0
586.06150922739,1915.40355751076,0
875.252123105434,748.000873271633,0
632.043669219918,120.338319217532,0
572.073497403107,498.124721089845,0
212.278601171982,682.750151998303,0
243.422898011294,426.9693919844,0
787.311933338877,-44.7611890318137,0
722.316280816929,1084.8325783002,0
1039.86780722931,1538.38030524412,0
1504.71785112987,919.583213357544,0
526.029026061523,1925.74955686318,0
1261.56040386441,108.095506026504,0
1431.59231653745,664.093776338913,0
779.146115837627,1444.14079630831,0
390.160344135405,481.966264752685,0
715.920941142114,1716.92523465822,0
175.358074940313,1724.71597929658,0
1439.01834951493,517.060198253898,0
1798.2686671949,28.1891136568136,0
251.694666215838,1941.5262667838,0
1220.97823038253,1068.91891309987,0
1714.09394859851,1075.6404342352,0
1091.33365364038,100.250071648909,0
1493.65957993753,1437.85943955287,0
1676.04194840107,1670.1384064903,0
147.356941460472,1447.41119233816,0
1946.8257154473,86.0961051563042,0
677.497528805568,374.393341277618,0
1957.96025123862,952.129675213875,0
1117.91744996515,179.222679071188,0
1490.33662341485,586.540311463562,0
1500.32055756206,563.02554216655,0
1967.64459883834,1681.66442237265,0
1419.45796513166,1943.40238399126,0
880.665536380461,1930.642475333,0
1485.47239066533,1849.38373568311,0
