"","","moleculeClusterIndex"
1320.3825226683,42.7104436398223,1
1323.85905193227,65.2230996305696,1
1330.96656395174,24.6957578986428,1
1348.88977828859,19.7903751717481,1
1239.5369178224,5.15421710358983,1
1336.75975945422,59.2738429229357,1
1290.27990187975,36.3073919091588,1
1348.54351498466,-0.372358192881151,1
1336.44151072374,44.2635908081067,1
1270.87258225128,72.4113507149824,1
1310.88887162833,32.9844434730475,1
1292.83764229898,-5.54573015415799,1
1273.44485295181,6.77747351568668,1
1282.54616803722,24.2721060860944,1
1314.31953993849,18.085108624793,1
91.6414709064924,1546.75139959225,2
53.4175485899009,1556.28434073574,2
68.4914727062436,1538.97706230018,2
80.9019155652439,1566.8034197977,2
69.7711161359609,1605.27720693728,2
83.0375575810301,1537.45539153162,2
100.122920248983,1517.81225875955,2
63.5300944106961,1552.82969950132,2
48.2678038221392,1585.50669788161,2
56.4385443293139,1597.87945046485,2
81.2660213249366,1557.58321847676,2
56.519989321812,1550.45118140839,2
62.2629045872661,1575.64076569266,2
24.6789724748337,1558.07966734986,2
38.5504523174844,1590.05128068862,2
342.505308847463,1590.35270768694,3
380.955039908597,1605.31461940678,3
338.050102367736,1597.08020673613,3
290.862724818144,1657.18882863037,3
288.182326790465,1617.51178164759,3
315.721421712796,1571.95939360291,3
366.60769731464,1602.46419951857,3
299.219265812172,1592.17463847939,3
339.296895450498,1617.89075989272,3
278.751401194597,1569.40719339592,3
328.626297479624,1612.03841868427,3
319.67131202211,1633.80774125245,3
360.828914937541,1604.54737023294,3
379.101287241562,1626.57755143108,3
340.946845530131,1573.63827794227,3
1652.64285942719,456.358782129858,4
1597.11228887313,462.742537478971,4
1569.17427417872,523.928782474963,4
1631.15167955003,457.739972850055,4
1652.37114242537,473.971206683426,4
1641.76393433103,467.504717239153,4
1635.55221104376,470.219651111681,4
1656.24600612136,430.609511151146,4
1642.67141397962,429.521019325123,4
1630.05170663746,469.310727801651,4
1644.96633194159,462.305381087757,4
1620.99014811105,490.410259947403,4
1618.84731208574,557.308780494507,4
1642.12750338226,507.405672199382,4
1598.97620488022,468.095332730254,4
1148.88370878695,296.894092759355,5
1216.82287317272,317.846373844242,5
1187.54558959376,307.516121046389,5
1156.94662098305,275.027455626529,5
1173.39105359219,256.834850853414,5
1138.98549757579,297.928930758065,5
1216.87511241164,297.850951346699,5
1132.14529825583,289.901108878159,5
1181.78659926969,280.731874225236,5
1187.06446097486,264.253572146452,5
1212.46804209317,333.503185032581,5
1181.99691596008,266.989751808349,5
1174.57572001587,324.673477053565,5
1157.21559246189,267.510983554073,5
1199.31355875978,284.980687702922,5
443.507613934631,1948.59649482959,6
461.510786986575,1952.05266478492,6
482.253546600208,1994.63338329709,6
419.050856766507,1970.40245596758,6
447.806248281587,1932.5593315153,6
407.689531939946,1914.01917064031,6
487.277363504776,1937.91086353317,6
448.649699653993,1981.642785421,6
472.228146972772,1983.40192053387,6
472.078393781775,1930.21873594939,6
482.533076869748,1925.12481564715,6
422.909819273853,1948.32690681813,6
491.680742877407,1938.75443203876,6
534.122739003315,1971.10281417523,6
426.959621630982,1920.29858059735,6
1180.37216427142,1681.16296850807,7
1208.77454567101,1612.15090406706,7
1211.1781123594,1629.26109855767,7
1185.6141487676,1636.93238556846,7
1245.45511359357,1661.29452387528,7
1209.58065562417,1664.27339245754,7
1188.83730399825,1626.04803654373,7
1205.33480473822,1672.11027458365,7
1181.63716806581,1633.79882302413,7
1145.43446217375,1640.08506146486,7
1177.85298014123,1625.29270721921,7
1186.2807892986,1658.33349571678,7
1209.88525532075,1656.12123391442,7
1184.14088260021,1649.11936947556,7
1177.24553830131,1613.32640377043,7
703.529118567371,258.287150394759,8
664.994688205535,283.813199683586,8
690.867051758055,240.295938430165,8
715.447766377336,269.534858481437,8
704.679586162591,278.426450908835,8
662.887162391831,321.762222091902,8
647.563587439507,245.413387737964,8
678.892480006386,286.501334572769,8
655.561342983601,269.409282173838,8
631.321936648728,280.494973814262,8
724.486720140732,305.899904107056,8
717.029268891319,273.590557620253,8
707.501193094001,236.938459170776,8
716.674740287477,274.79188039383,8
691.845777485332,220.786918944458,8
1011.76875601086,1751.93762599353,9
979.671351320941,1789.97825252869,9
988.623645588096,1825.72358382549,9
968.930855709463,1794.71381680904,9
961.746056789743,1757.04355734477,9
1043.54892405418,1792.45716661998,9
1025.36626114978,1793.19577543489,9
1012.80960543956,1776.54394923733,9
950.22672713186,1796.19086800064,9
998.029317300611,1832.43826953834,9
988.970991144184,1854.35314761044,9
987.866891233679,1762.44653129797,9
1006.78563509742,1755.5792892293,9
992.28893234781,1770.33416592721,9
988.743784798569,1809.17271729107,9
1489.46862139787,659.301145744216,10
1503.66869641696,663.917843851097,10
1499.67002346309,681.045270101925,10
1485.22868773011,661.690240073542,10
1490.79012935986,680.376401088829,10
1485.78432251381,670.932100432502,10
1536.76777985566,692.762944670355,10
1482.29413774611,616.427853286348,10
1584.57590297607,659.670399805614,10
1480.48998503649,638.732330771024,10
1487.74221000034,691.572461191808,10
1486.82753209393,670.047676080514,10
1543.09080455048,650.488865967722,10
1480.7359942691,685.440755890241,10
1486.20853489329,692.280499863406,10
1449.97543218998,460.846837325476,11
1486.99969387991,524.161219879341,11
1457.70025272243,495.697503646796,11
